sentence,yngve_score,frazier_score,dependency_distance_score
"In previous sections, we described separate parallel-update and sequential-update algorithms.",3,0.5416666666666666,4
"In this section, we describe a parameterized family of algorithms that includes the parallel-update algorithm of Section 5 as well as a sequential-update algorithm that is different from the one in Section 6.",2,0.9571428571428572,3
"Thus, in this section, we show how the parallel and sequential viewpoints can themselves be unied in a manner that admits a unied presentation and unied convergence proofs.",2,0.8870967741935484,3
"Moreover, the family of algorithms that we present includes a number of new algorithms including, as just mentioned, a sequential-update algorithm that, in our experiments, consistently performed better than the one in Section 6.",2,0.975,4
This family of  algorithms also includes other algorithms that may in certain situations be more appropriate than any of the algorithms presented up to this point.,2,1.0925925925925926,2
"For instance, one of these algorithms is tailored for the case when the Euclidean norm of each row of the matrix M is bounded by a constant, in other words, for when the feature-vectors associated with the examples are known to lie in a Euclidean ball (centered at the origin) of bounded radius.",4,0.9576271186440678,3
"On each round, the quantities W t, j are computed as before, and the vector dt is computed as t was computed in gure 1.",4,0.7241379310344828,2
"Now, however, this vector dt is not added directly to t .",2,0.6785714285714286,3
"Instead, another vector at is selected which provides a scaling of the features.",2,1.0,2
This vector is chosen to maximize a measure of progress while restricted to belong to the set AM.,2,1.0263157894736843,2
"The allowed form of these scaling vectors is given by the set A, a parameter of the algorithm.",2,0.725,2
The parallel-update algorithm of gure 1 is obtained by choosing A = {1} and assuming |Mi j|  1 for all i.,2,1.0,2
"(Equivalently, we can make no such assumption, and choose that A = {c1| c > 0}.)",4,0.7291666666666666,2
"An alternative is to not restrict the scaling vectors at all, i.e., we set A to be Rn+.",4,0.9318181818181818,2
"In this case, nding at is a linear programming problem with n variables and m constraints, and the features are dynamically scaled to make optimal progress on each iteration.",4,0.65625,3
"There may be computational reasons for doing this, in that the rate of convergence may depend on the relative scaling of the features.",2,1.06,3
"We can obtain a sequential-update algorithm by choosing A to be the set of unit vectors (i.e., with one component equal to 1 and all others equal to 0), and assuming that Mi j  [1,+1] for all i, j.",3,0.8541666666666666,4
"In this section, we show how all of our results can be extended to the multiclass case.",2,0.9473684210526315,3
"Because of the generality of the preceding results, we will see that no new algorithms need be devised and no new convergence proofs need be proved for this case.",3,0.6612903225806451,3
"Rather, all of the preceding algorithms and proofs can be directly applied to the multiclass case.",2,0.8055555555555556,3
"In the multiclass case, the label set Y has cardinality k.   This distance measures the relative entropy between the distributions over labels for instance i dened by p and q, summed over all instances i.",3,0.7307692307692307,10
"Now let M(i,(cid.17)), j = h j (xi , yi ) h j (xi , (cid.17)), and let q0 = (1/k)1.",5,0.6951219512195121,3
"Plugging in these denitions gives that BF (0(cid.17)LF (q0, M)) is equal to Eq.",3,0.98,2
(35).,1,0,1
"Thus, the algorithms of Sections 57 can all be used to solve this minimization problem, and the corresponding convergence proofs are also directly applicable.",4,0.7777777777777778,3
"Choosing M as we did for multiclass logistic regression and q0 = 1, we have that BF (0(cid.17)LF (q0, M)) is equal to the loss in Eq.",3,0.9743589743589743,1
(37).,1,0,1
We can thus use the preceding algorithms to solve this multiclass problem as well.,2,0.8,2
"In particular, the sequential-update algorithm gives AdaBoost.M2.",2,0.7222222222222222,3
"In this section, we describe the generalized iterative scaling (GIS) procedure of Darroch and Ratcliff (1972) for comparison to our algorithms.",4,0.8333333333333334,2
"We largely follow the description of GIS given by Berger, Della Pietra, and Della Pietra (1996) for the multiclass case.",2,0.82,2
"To make the comparison as stark as possible, we present GIS in our notation and prove its convergence using the methods developed in previous sections.",3,0.8703703703703703,2
"In doing so, we are also able to relax one of the key assumptions traditionally used in studying GIS.",2,1.1904761904761905,2
We adopt the notation and set-up used for multiclass logistic regression in Section 8.,2,0.7666666666666667,2
"(To our knowledge, there is no analog of GIS for the exponential loss so we only consider the = 1  qi so that qi,(cid.17) is case of logistic loss.)",4,0.7368421052631579,2
"We also extend this notation by dening qi,yi now dened for all (cid.17)  Y.",1,1.0526315789473684,2
"Moreover, it can be veried that qi,(cid.17) = Pr[(cid.17)| xi ] as dened in Eq.",3,0.8214285714285714,1
"(34) if q = LF (q0, M).",2,0,3
"In GIS, the following assumptions regarding the features are usually made.",2,0.8076923076923077,2
"Since, in the multiclass case, a constant can be added to all features h j without changing the model or loss function, and since the features can be scaled by any constant, the two assumptions we consider clearly can be made to hold without loss of generality.",6,0.8653846153846154,3
"The improved iterative scaling algorithm of Della Pietra, Della Pietra, and Lafferty (1997) also requires only these milder assumptions but is more complicated to implement, requiring a numerical search (such as Newton-Raphson) for each feature on each iteration.",5,0.7282608695652174,3
"GIS works much like the parallel-update algorithm of Section 5 with F, M and q0 as dened for multiclass logistic regression in Section 8.",3,0.7115384615384616,4
"The only difference is in the computation of the vector of updates t , for which GIS requires direct access to the features h j .",2,0.8461538461538461,2
Equation (44) follows from the log bound ln x  x  1.,2,0.8214285714285714,1
Equation (46) uses Eq.,2,1.0714285714285714,1
(29) and our assumption on the form of the h j s.,2,0,2
Equation (47) follows from our denition of the update .,2,1.3333333333333333,2
"Finally, combining Eqs.",1,0,1
"(40), (42), (43) and (48) gives Eq.",5,0.8055555555555556,4
(41) completing the proof.,2,1.0714285714285714,1
It is clear that the differences between GIS and the updates given in this paper stem from Eq.,2,0.9473684210526315,2
"(42), which is derived from ln x = C + ln(eC x), with C = i (yi ) on the ith term in the sum.",3,0.8676470588235294,2
This choice of C effectively means that the log bound is taken at a different point (ln x = C + ln(eC x)  C + eC x  1).,3,0.9411764705882353,3
"In this more general case, the bound is exact at x = e C; hence, varying C varies where the bound is taken, and thereby varies the updates.",3,0.8787878787878788,3
"In this section we discuss various notions of convergence of AdaBoost, relating the work in this paper to previous work on boosting, and in particular to previous work on the convergence properties of AdaBoost.",3,1.0405405405405406,3
"The algorithms in this paper dene a sequence of parameter settings 1, 2, .",2,0.90625,2
.,0,1,0
.,0,1,0
.,0,1,0
"There are various functions of the parameter settings, for which sequences are therefore also dened and for which convergence properties may be of interest.",3,1.0576923076923077,3
"For instance, one can investigate convergence in value, i.e., convergence of the exponential loss function, as dened in Eq.",3,0.875,3
"(14); convergence of either the unnormalized distributions qt or the normalized i qt distributions qt /( ), over the training examples; and convergence in parameters, that i is, convergence of t .",5,0.875,2
"In this paper, we have shown that AdaBoost, and the other algorithms proposed, converge to the inmum of the exponential loss function.",3,0.6923076923076923,3
We have also shown that the unnormalized distribution converges to the distribution q(cid.11) as dened in Theorem 1.,2,0.8913043478260869,2
"The normalized distribution converges, provided that q(cid.11) (cid.12)= 0.",2,1.105263157894737,1
In the case q(cid.11) = 0 the limit of qt /( ) is clearly not well dened.,3,0.8478260869565217,2
that q(cid.11) (cid.12)= 0.,3,0,0
"Here Pm is the simplex over the m training examples (i.e., the space of possible normalized distributions); DR (q(cid.17) q0) is the relative entropy between distributions q and q0; and q0 is the uniform distribution over the training examples, q0 = (1/m)1.",5,0.8448275862068966,3
This paper has discussed the properties of the unnormalized distribution.,2,0.7727272727272727,1
it is interesting that Kivinen and Warmuths results imply analogous relations for the normalized distribution.,2,1.15625,3
"We should note that we have implicitly assumed in the algorithms that the weak learner can make use of an unnormalized distribution, rather than the normalized distribution over training examples that is usually used by boosting algorithms.",2,1.0897435897435896,2
We think this is a minor point though.,2,1.1111111111111112,2
"indeed, there is nothing to prevent the normalized distribution being given to the weak learner instead (the algorithms would not change, and the normalized distribution is qi = 0, in which case the algorithm has already converged).",3,0.9418604651162791,3
"In our view, the use of the unnormalized rather than the normalized distribution is a minor change, although the use of the normalized distribution is perhaps more intuitive (for instance, the edge of a weak learner is dened with respect to the normalized distribution).",3,0.96,4
"Finally, the convergence of the parameter values t is problematic.",2,0.7083333333333334,3
"In the case that q(cid.11) = 0, some of the parameter values must diverge to + or .",3,1.0,2
"In fact, the parameter values can diverge even if q(cid.11) (cid.12)= 0. all that is needed is that one or more of the components of q(cid.11) be equal to zero.",3,0.8636363636363636,5
"Even if q(cid.11) is on the interior of , there is no guarantee of convergence of the parameter values, for if the constraints are not linearly independent, there may be several parameter values which give the optimal point.",3,0.9,2
"Thus, the parameters may diverge under our assumptions, or even under the assumption that q(cid.11) (cid.12)= 0.",3,0.8214285714285714,2
"This is problematic, as the values for  are used to dene the nal hypothesis that is applied to test data examples.",2,1.1956521739130435,3
"In this section, we briey describe some experiments using synthetic data.",2,1.0384615384615385,2
We stress that these experiments are preliminary and are only intended to suggest the possibility of these algorithms having practical value.,2,1.0681818181818181,2
"More systematic experiments are clearly needed using both real-world and synthetic data, and comparing the new algorithms to other commonly used procedures.",3,0.6666666666666666,3
"In our experiments, we generated random data and classied it using a very noisy hyperplane.",2,0.8235294117647058,2
"More specically, in the 2-class case, we rst generated a random hyperplane in 100-dimensional space represented by a vector w  R100 (chosen uniformly at random from the unit sphere).",3,0,3
We then chose 1000 points x  R100.,2,0.9375,2
"In the case of real-valued features, each point was normally distributed x  N (0, I).",3,0.775,3
"In the case of Boolean features, each point x was chosen uniformly at random from the Boolean hypercube {1,+1}100.",3,0.7115384615384616,2
"We next assigned a label y to each point depending on whether it fell above or below the chosen hyperplane, i.e., y = sign(w  x).",2,0.7419354838709677,2
"After each label was chosen, we perturbed each point x.",2,1.0,1
"In the case of real-valued features, we did this by adding a random amount  to x where   N (0, 0.8 I).",4,1.1923076923076923,2
"For Boolean features, we ipped each coordinate of x independently with probability 0.05.",3,0.8333333333333334,2
Note that both of these forms of perturbation have the effect of causing the labels of points near the separating hyperplane to be more noisy than points that are farther from it.,2,1.2272727272727273,2
The features were identied with coordinates of x.,1,1.25,0
"For real-valued features, we also conducted a similar experiment involving ten classes rather than two.",3,0.7941176470588235,2
"In this case, we generated ten random hyperplanes w1, .",3,0.7916666666666666,2
.,0,1,0
.,0,1,0
", w10, each chosen uniformly at random from the unit sphere, and classied each point x by arg maxy wy  x (prior to perturbing x).",3,0.9166666666666666,3
"Finally, in some of the experiments, we limited each weight vector to depend on just 4  of the 100 possible features.",3,0.8333333333333334,3
"In the rst set of experiments, we tested the algorithms to see how effective they are at minimizing the logistic loss on the training data.",2,0.9629629629629629,2
"(We did not run corresponding experiments for exponential loss since typically we are not interested in minimizing exponential loss per se, but rather in using it as a proxy for some other quantity that we do want to minimize, such as the classication error rate.)",4,0.88,4
"We ran the parallel-update algorithm of Section 5 (denoted par in the gures), as well as the sequential-update algorithm that is a special case of the parameterized family described in Section 7 (denoted seq).",3,0.85,6
"Finally, we ran the iterative scaling algorithm described in Section 9 (i.s.).",2,0.59375,2
"(We did not run the sequential-update algorithm of Section 6 since, in preliminary experiments, it seemed to consistently perform worse than the sequential-update algorithm of Section 7).",3,0.796875,4
"As noted in Section 9, GIS requires that all features be nonnegative.",2,1.0357142857142858,2
"Given features that do not satisfy this constraint, one can subtract a constant c j from each feature h j without changing the model.",3,0.8269230769230769,3
"Like the former approach, this causes h j to be nonnegative without affecting the model of (both denominator and numerator of Eq.",3,0.86,2
"In a preliminary version of this paper,3 we did experiments using only the former approach and found that GIS performed uniformly and considerably worse than any of the other algorithms tested.",3,0.8939393939393939,2
"After the publication of that version, we tried the latter method of making the features nonnegative and obtained much better performance.",3,0.9347826086956522,3
"All of the experiments in the current paper, therefore, use this latter approach.",4,0.65625,2
The results of the rst set of experiments are shown in gure 4.,2,0.8928571428571429,1
Each plot of this gure shows the logistic loss on the training set for each of the three methods as a function of the number of iterations.,2,0.875,2
(The loss has been normalized to be 1 when  = 0.),2,1.0714285714285714,3
"Each plot corresponds to a different variation on generating the data, as described above.",3,0.90625,3
"When there are only a small number of relevant features, the sequential-update algorithms seems to have a clear advantage, but when there are many relevant features, none of the methods seems to be best across-the-board.",5,0.8717948717948718,3
"Of course, all methods eventually converge to the same level of loss.",2,0.8214285714285714,2
"In the second experiment, we tested how effective the new competitors of AdaBoost are at minimizing the test misclassication error.",2,0.8863636363636364,2
Figure 5.,1,1,1
The test misclassication error on data generated by noisy hyperplanes.,2,0.7727272727272727,1
Many thanks to Manfred Warmuth for rst teaching us about Bregman distances and for many comments on an earlier draft.,2,0,3
"John Lafferty was also extraordinarily helpful, both in the feedback that he gave us on our results, and in helping us with Theorem 1.",3,0.8703703703703703,3
"Thanks also to Michael Cameron-Jones, Sanjoy Dasgupta, Nigel Duffy, David Helmbold, Raj Iyer and the anonymous reviewers of this paper for helpful discussions and suggestions.",5,0,3
Some of this research was done while Yoram Singer was at AT&T Labs.,2,1.0,2
1.,0,1.25,0
"More specically, Bregman (1967) and later Censor and Lent (1981) describe optimization methods based on Bregman distances where one constraint is satised at each iteration, for example, a method where the constraint which makes the most impact on the objective function is greedily chosen at each iteration.",3,0.9454545454545454,4
"The simplest version of AdaBoost, which assumes weak hypotheses with values in {1,+1}, is an algorithm of this type if we assume that the weak learner is always able to choose the weak hypothesis with minimum weighted error.",3,0.9222222222222223,2
2.,0,1.25,0
"Specically, their assumption is equivalent to the inmum of the exponential loss being strictly positive (when  the data is separable it can be shown that the inmum is zero).",2,1.0303030303030303,3
3.,0,1.25,0
"Appeared in Proceedings of the Thirteenth Annual Conference on Computational Learning Theory, 2000.",2,0.7666666666666667,2
