sentence,yngve_score,frazier_score,dependency_distance_score
"Note that EG does not explicitly minimize the primal objective function, so the EG primal will not necessarily decrease at every iteration.",3,0.6041666666666666,3
"Nevertheless, our experiments show that the EG primal decreases quite quickly.",2,0.6538461538461539,2
Figure 6 shows how the duality gap decreases with the amount of computation spent (the duality gap is the difference between the primal and dual values at each iteration).,3,0.8125,3
"The log of the duality gap decreases more-or-less linearly with the amount of computation spent, as predicted by the O(log( 1 e )) bounds on the rate of convergence.12  Finally, we compare the deterministic and randomized versions of the EG algorithm.",4,0.8367346938775511,4
Figure 7 shows the primal and dual objectives for both algorithms.,2,0.625,2
It can be seen that the randomized algorithm is clearly much faster to converge.,2,1.2333333333333334,2
"This is even more evident when plotting the duality gap, which converges much faster to zero in the case of the randomized algorithm.",2,1.12,2
"These results give empirical evidence that the randomized strategy is to be preferred over a xed ordering of the training examples (note that we have been able to prove bounds on convergence rate for the randomized algorithm, but have not been able to prove similar bounds for the deterministic case).",3,1.0185185185185186,4
"As mentioned in the previous section, convergence of the EG algorithm for low values of C can be very slow.",3,0.9090909090909091,2
"This is to be expected from the bounds on convergence, which predict that convergence time should scale linearly with 1 C (other algorithms, e.g., see Shalev-Shwartz et al., 2007, also require O( 1 C ) time for convergence).",3,1.0851063829787233,3
"This is however, not a serious problem on the MNIST data, where validation error has reached a minimum point for around C = 10 or C = 1.",3,0.9032258064516129,3
"If convergence for small values of C is required, one strategy we have found effective is to start C at a higher value, then anneal it towards the target value.",3,1.1363636363636365,3
"For example, see Figure 8 for results for C = 1 using one such annealing scheme.",2,1.0,3
"For this experiment, if we take t to be the number of iterations over the training set, where for any t we have processed t (cid.2) n training examples, we set C = 10 for t (cid.20) 5, and set C = 1 + 9 (cid.2) 0.7t(cid.0)5 for t > 5.",5,1.0140845070422535,4
"Thus C starts at 10, then decays exponentially quickly towards the target value of 1.",3,1.0294117647058822,2
It can be seen that convergence is signicantly faster for the annealed method.,2,1.0,2
The intuition behind this method is that the solution to the dual problem for  12.,2,0.78125,2
"The rate results presented in this paper are for dual accuracy, but it is straightforward to obtain an O(log( 1e )) for the  duality gap in the log-linear case.",3,0.7,3
Figure 4.,1,1,1
Validation error results on the MNIST learning task for log-linear models trained using the EG randomized online algorithm.,2,1.0789473684210527,2
The X axis shows the number of effective iterations over the entire data set.,2,0.7,2
The Y axis shows validation error percentages.,2,0.5625,1
"The left gure shows plots for values of C equal to 1, 10, 100, and 1000.",2,0.85,2
The right gure shows plots for C equal to 1 and 10 at a larger scale.,2,0.7941176470588235,2
"C = 10 is a reasonable approximation to the solution for C = 1, and is considerably easier to solve; in the annealing strategy we start with an easier problem and then gradually move towards the harder problem of C = 1.",4,0.8555555555555555,3
"In practice, when estimating parameters using either regularized log-likelihood or hinge-loss, a range of values for C are tested, with cross-validation or validation on a held-out set being used to choose the optimal value of C. In the previously described experiments, we independently optimized log-likelihood-based models for different values of C. In this section we describe a highly efcient method for training a sequence of models for a range of values of C.  The method is as follows.",3,0.9,6
"We pick some maximum value for C; as in our previous experiments, we will choose a maximum value of C = 1000.",3,0,3
"We also pick a tolerance value e , and a parameter 0 < v < 1.",3,0,2
"We then optimize C using the randomized online algorithm, until the duality gap is less than e (cid.2) p, where p is the primal value.",2,1.032258064516129,3
"Once the duality gap has converged to within this e tolerance, we reduce C by a factor of v, and again optimize to within an e tolerance.",4,1.1166666666666667,3
"We continue this strategyfor each value of C optimizing to within a factor of e , then reducing C by a factor of vuntil C has reached a low enough value.",3,1.078125,5
"At the end of the sequence, this method recovers a series of models for different values of C, each optimized to within a tolerance of e .",3,1.0344827586206897,2
"It is crucial that each time we decrease C, we take our initial dual values to be the nal dual values resulting from optimization for the previous value of C. In practice, if C does not decrease too quickly, the previous dual values are a very good starting point for the new value of C; this corresponds to a warm start in optimizing values of C that are less than the maximum value.",3,0.84375,7
Figure 5.,1,1,1
Primal and dual objective values on the MNIST learning task for log-linear models trained using the EG randomized online algorithm.,3,0.8571428571428571,2
The dual values have been negated so that the primal and dual problems have the same optimal value.,2,0.5789473684210527,3
The X axis shows the number of effective iterations over the entire data set.,2,0.7,2
The Y axis shows the value of the primal or dual objective functions.,2,0.5357142857142857,2
"The left gure shows plots for values of C equal to 1000 and 100; the right gure shows plots for C equal to 10, and 1.",3,0.8448275862068966,2
"In all cases the primal and dual objectives converge to the same value, with faster convergence for larger values of C.  similar initialization method is used in Koh et al.",3,0.6875,3
(2007) in the context of 1 regularized logistic regression.,2,0.9583333333333334,2
"As one example of this approach, we trained models in this way with the starting (maximum) value of C set to 1000, e set to 0.001 (i.e., 0.1%), and v set to 0.7.",4,0.872093023255814,4
Table 2 shows the number of iterations of training required for each value of C. The benets of using the previous dual values at each new value of C are clear.,2,1.09375,3
for 13.84 (cid.20) C (cid.20) 700 at most 5 iterations are required for convergence; even for C = 0.798 only 15.24 iterations are required; a range of 25 different values of C between 1000 and 0.274 can be optimized with 211.17 effective iterations over the training set.,5,0,3
This section compares performance of the EG algorithms to stochastic gradient descent (SGD) on the primal objective.,2,0.775,2
In SGD the parameters w are initially set to be 0.,2,1.0,2
"At each step an example index i is chosen at random, and the following update is performed.",4,0.8157894736842105,2
Table 2.,1,1,1
"Table showing number of effective iterations required to optimize a sequence of values for C for the MNIST task, using the method described in Section 7.1.2.",3,1.0535714285714286,3
The column C shows the sequence of decreasing regularizer constants.,2,0.6818181818181818,1
"Iterations shows the number of effective iterations over the training set required to optimized each value of C. Total iterations shows the cumulative value of Iterations, and Error shows the validation error obtained for every C value.",4,0.8461538461538461,4
It can be seen that the optimal error is reached at C = 1.62841.,2,1.0666666666666667,2
Figure 6.,1,1,1
Graph showing the duality gap on the MNIST learning task for log-linear models trained using the EG randomized online algorithm.,2,0.9523809523809523,2
The X axis shows the number of effective iterations over the entire data set.,2,0.7,2
"The Y axis (with a log scale) shows the value of the duality gap, as a percentage of the nal optimal value.",3,0.6346153846153846,3
Thus the learning rate decays to 0 with the number of examples that are updated.,2,1.15625,2
This follows the approach described in LeCun et al.,2,0.95,2
"(1998); we have consistently found that it performs better than using a single, xed learning rate.",2,0.8809523809523809,2
"We tested SGD for C values of 1000, 100, 10, 1, 0.1 and 0.01.",4,0.7631578947368421,2
In each case we chose the value of h 0 as follows.,2,1.0,2
"For each value of C we rst tested values of h 0 equal to 1, 0.1, 0.01, 0.001, and 0.0001, and then chose the value of h 0 which led to the best validation error after a single iteration of SGD.",3,0.8191489361702128,4
"This strategy resulted in a choice of h 0 = 0.01 for all values of C except C = 1000, where h 0 = 0.001 was chosen.",4,1.0,3
"We have found this strategy to be a robust method for choosing h 0 (note that we do not want to run SGD for more than one iteration with all (C;h 0) combinations, since each iteration is costly).",3,1.0,4
Figure 9 compares validation error rates for SGD and the randomized EG algorithm.,2,0.8928571428571429,1
"For the initial (roughly 5) iterations of training, SGD has better validation error scores, but beyond this the EG algorithm is very competitive on this task.",5,0,3
Note that the amount of computation for SGD does not include the iterations required to nd the optimal value of h 0; if this computation was included the SGD curves would be shifted 5 iterations to the right.,2,0.9875,3
Figure 7.,1,1,1
"Results on the MNIST learning task, comparing the randomized and deterministic online EG algorithms, for C = 1.",3,0,2
The left gure shows primal and dual objective values for both algorithms.,2,0.5769230769230769,2
The right gure shows the normalized value of the duality gap.,2,0.875,2
"(primal(t) (cid.0) dual(t))=opt, where opt is the value of the joint optimum of the primal and dual problems, and t is the iteration number.",6,0.675,2
The X axis counts the number of effective iterations over the entire data set.,2,0.7,2
Figure 8.,1,1,1
"Results on the MNIST learning task, for C = 1, comparing the regular EG randomized algorithm with an annealed version of the algorithm (see Section 7.1.1).",3,0.9193548387096774,3
The left gure shows primal objective values calculated for C = 1; the right gure shows validation error.,3,0,1
The annealed strategy gives signicantly faster convergence.,2,0.6875,1
Figure 9.,1,1,1
"Graphs showing validation error results on the MNIST learning task, comparing the EG randomized algorithm to stochastic gradient descent (SGD).",2,0.9583333333333334,3
"The X axis shows number of effective training iterations, the Y axis shows validation error in percent.",3,0,2
"The EG results are shown for C = 10; SGD results are shown for several values of C. For SGD for C = 1, C = 0.1, and C = 0.01 the curves were nearly identical, hence we omit the curves for C = 1 and C = 0.1.",6,0,2
Note that the amount of computation for SGD does not include the iterations required to nd the optimal value for the learning rate h 0.  strategy for choosing h 0 does not pick the optimal value for h 0 at least when evaluating the primal objective; see the caption to the gure for more discussion.,2,0.9807692307692307,6
EG again appears to out-perform SGD after the initial few iterations.,2,0.9166666666666666,3
"One of the standard approaches to training log-linear models is using the L-BFGS gradient-based algorithm (Sha and Pereira, 2003).",2,0.8478260869565217,3
"L-BFGS is a batch algorithm, in the sense that its updates require evaluating the primal objective and gradient, which involves iterating over the entire data-set.",2,0.9464285714285714,3
"To compare L-BFGS to EG, we used the implementation based on Byrd et al.",2,0,2
"(1995).13  For L-BFGS, a total of n training examples must be processed every time the gradient or objective function is evaluated; note that because L-BFGS uses a line search, each iteration may involve several such evaluations.14  13.",5,0.9333333333333333,4
"Specically, we used the code by Zhu, Byrd, Lu, and Nocedal (www.ece.northwestern.edu/(cid.24)nocedal/) with L. Stewarts wrapper (www.cs.toronto.edu/(cid.24)liam/).",3,0.44642857142857145,3
"In all the experiments, we used 10 pairs of saved gradient vectors (see also Sha and Pereira, 2003).",3,0.8695652173913043,3
14.,0,1,0
The implementation of L-BFGS that we use requires both the gradient and objective when performing the line-search.,2,1.0833333333333333,3
"In some line-search variants, it is possible to use only objective evaluations.",2,0.7857142857142857,3
"In this case, the EG line search will be somewhat more costly, since the dual objective requires evaluations of both marginals and partition function, whereas the primal objective only requires the partition function.",3,0.6081081081081081,3
"This will have an effect on running times only if the EG line search evaluates more than one point, which happened for less than 10%.",2,0.9285714285714286,3
Figure 10.,1,1,1
"Graphs showing primal objective values on the MNIST learning task, comparing the EG randomized algorithm to stochastic gradient descent (SGD).",2,0.875,3
"The X axis shows number of effective training iterations, the Y axis shows primal objective.",3,0,2
"The graphs are for C equal to 1000, 100, 10, and 1.",2,0.71875,2
For C = 1 we show EG results with and without the annealed strategy described in Section 7.1.1.,2,1.105263157894737,2
"For C = 1 we also show two SGD curves, for learning rates 0.01 and 0.1. in this case h 0 = 0.01 was the best-performing learning rate after one iteration for both validation error and primal objective, however a post-hoc analysis shows that h 0 = 0.1 converges to a better value in the limit.",3,0.9444444444444444,10
"Thus our strategy for choosing h 0 was not optimal in this case, although it is difcult to know how h 0 = 0.1 could be chosen without post-hoc analysis of the convergence for the different values of h 0.",2,1.0357142857142858,3
For other values of C our strategy for picking h 0 was more robust.,2,1.0,2
Figure 11.,1,1,1
"Results on the MNIST learning task, comparing the EG algorithm to L-BFGS.",2,0.8928571428571429,3
"The gures on the rst and second row show the primal objective for both algorithms, for various values of C. The bottom curve shows validation error for L-BFGS for various values of C and for EG with C = 10.",3,0.7954545454545454,5
"As in Section 7.1.3, we calculated primal values for EG.",2,0.7916666666666666,2
"Figure 11 shows the primal objective for EG, and L-BFGS.",3,0.7916666666666666,4
It can be seen that the primal value for EG converges considerably faster than the L-BFGS one.,2,0.9444444444444444,3
Also shown is a curve of validation error for both algorithms.,2,0,2
Here we show the results for EG with C = 10 and L-BFGS with various C values.,2,1.0277777777777777,3
It can be seen that L-BFGS does not outperform the EG curve for any value of C.  Parsing of natural language sentences is a challenging structured learning task.,2,0.8448275862068966,3
"Dependency parsing (McDonald et al., 2005) is a simplied form of parsing where the goal is to map sentences x into projective directed spanning trees over the set of words in x.",2,1.1714285714285715,2
Each label y is a set of directed arcs (dependencies) between pairs of words in the sentence.,2,0.975,2
"Each dependency is a pair (h; m) where h is the index of the head word of the dependency, and m is the index of the modier word.",4,0.803030303030303,3
"Assuming we have a function f(x; h; m) that assigns a feature vector to dependencies (h; m), we can use a weight vector w to score a given tree y by w (cid.1) (cid.229) (h;m)2y f(x; h; m).",4,0.9296875,2
Dependency parsing corresponds to a structured problem where the parts r are dependencies (h; m); the approach described in Section 4 can be applied efciently to dependency structures.,3,0.803030303030303,2
"For projective dependency trees (e.g., see Koo et al., 2007), the required marginals can be computed efciently using a variant of the inside-outside algorithm (Baker, 1979).",4,0.8428571428571429,3
In the experiments below we use a feature set f(x; h; m) similar to that in McDonald et al.,3,0.98,2
(2005) and Koo et al.,2,0,1
"(2007), resulting in 2;500;554 features.",3,0,1
"We report results on the Spanish dataset which is part of the CoNLL-X Shared Task on multilingual dependency parsing (Buchholz and Marsi, 2006).",2,1.0555555555555556,3
The training data consists of 2;306 sentences (58;771 tokens).,2,0.71875,1
"To evaluate validation error, we use 1;000 sentences (30;563 tokens) and report accuracy (rate of correct edges in a predicted parse tree) on these sentences.15 Since we used only sentences from the training set, results are not directly comparable to the CoNLL-X shared task results.",4,0.7543859649122807,3
"However, our previous work on this data set (Koo et al., 2007) shows that regularized max-margin and log-linear models typically outperform the averaged perceptron, which is not explicitly regularized.",3,0.8285714285714286,5
"As in the multi-class experiments, we compare to SGD and L-BFGS.",3,0.6538461538461539,3
The implementation of the algorithms is similar to that described in Section 7.1.,2,0.9642857142857143,1
"The gradients for SGD and L-BFGS were obtained by calculating the relevant marginals of the model, using the inside-outside algorithm that was also used for EG.",2,0.9821428571428571,3
"The learning rate for SGD was chosen as in the previous section; that is, we tested several learning rates (h 0 = 1;0.1;0.001;0.0001) and chose the one that yielded the minimum validation error after one iteration.",4,0.7872340425531915,2
Figure 12 shows results for EG and L-BFGS on the parsing task.,2,0.5769230769230769,3
We experiment with values of C in the set f0.1;1;10;100;1000g.,2,0.775,1
"Of these, the value that results in optimal validation error was C = 10.",2,1.0625,2
"The performance of L-BFGS, SGD and EG is demonstrated in terms of the primal objective for a subset of the C values.",2,0.8958333333333334,2
"L-BFGS and EG both converge to the optimal value, and EG is signicantly faster.",4,0,2
"On the other hand, SGD does not converge to the optimum for all C values (e.g., for C = 1;10), and when it does converge to the optimum, it is slower than EG.",4,0.8809523809523809,3
"Figure 12 also shows the validation error for EG at the optimal C value, compared to validation error for L-BFGS and SGD at various C values.",3,0.7321428571428571,3
"Again, it can be seen that EG signicantly outperforms L-BFGS.",2,1.0833333333333333,3
Table 3.,1,1,1
"Table showing number of effective iterations required to optimize a sequence of values for C for the parsing task, using the method described in Section 7.1.2.",3,1.0535714285714286,3
The column C shows the sequence of decreasing regularizer constants.,2,0.6818181818181818,1
"Iterations shows the number of effective iterations over the training set required to optimize each value of C. Total iterations shows the cumulative value of Iterations, and Accuracy shows the validation accuracy obtained for every C value.",4,0.8461538461538461,4
"It can be seen that the optimal accuracy is reached at C = 13.841.  in fact does not successfully optimize the primal objective for low values of C, and for higher values of C the SGD primal objective is slower to converge.",2,1.0666666666666667,9
"As in the multi-class experiments (see Figure 10), it is possible to nd learning rates for SGD such that it converges to the primal optimum for C = 1;10.",3,0.9,2
"However, the optimality of these rates only becomes evident after 10 iterations or more (results not shown).",2,0.8095238095238095,3
"Thus, to nd a learning rate for SGD that actually solves the optimization problem would typically require an additional few tens of iterations, making it signicantly slower than EG.",3,0.96875,2
"Finally, it is possible to use EG to efciently optimize over a set of regularization constants, as  in Section 7.1.2.",2,1.0217391304347827,2
Table 3 shows results for a sequence of regularization constants.,2,0.7727272727272727,1
Figure 12.,1,1,1
"Results on the dependency-parsing task, comparing the EG algorithm to L-BFGS and SGD.",2,0.6333333333333333,4
All algorithms are trained on the log-linear objective function.,2,0.65,3
"The gures on the rst and second rows show the primal objective for the three algorithms, for various values of C. The left bottom plot shows validation accuracy (measured as the fraction of correctly predicted edges) for L-BFGS for various values of C and for EG with C = 10.",3,0.7608695652173914,8
The right bottom plot show validation accuracy for EG (with C = 10) and SGD.,3,0.9166666666666666,3
The max-margin loss (Eq.,2,0,2
3) has a discontinuity in its derivative.,1,0.8333333333333334,1
"This makes optimization of maxmargin models somewhat more involved than log-linear ones, since gradient algorithms such as L-BFGS cannot be used.",3,0.9375,4
"This difculty is exacerbated in the case of structured prediction models, since maximization in Eq.",2,0.8529411764705882,2
3 is potentially over an exponentially large set.,1,0.8333333333333334,2
"In this section, we apply the EG algorithm to the max-margin problem, and compare its performance to the SVM-Struct algorithm presented in Tsochantaridis et al.",3,0.6607142857142857,4
(2004).16 SVM-Struct is based on a cutting-plane algorithm that operates on the dual max-margin problem (D-MM) and results in monotone improvement in this dual.,3,0.8333333333333334,4
"In this sense, it is similar to our EG algorithm.",2,0.7083333333333334,2
"In order to facilitate a fair comparison, we report the performance of the two algorithms as a function of time.",3,0.8181818181818182,2
"We do not report results by iteration since EG and SVM-struct involve different computation per iteration (e.g., SVM-Struct solves a QP per iteration).",2,0.9814814814814815,4
We applied SVM-Struct and EG to the dependency parsing problem described in Section 7.2.,2,0.7,3
"To apply SVM-Struct to this problem, we supply it with a routine that nds the y 2 Y which attains the maximum of the hinge-loss in Eq.",2,1.0,2
3.,0,1.25,0
This maximum can be found using a Viterbi-style algorithm.,1,0.9,2
For the value of C we experimented with C 2 f1;10;100;1000;10000g.,4,0.775,1
The optimal value in terms of validation error was C = 100.,2,1.0384615384615385,1
Figure 13 shows results in terms of primal and dual objective and in terms of accuracy.,2,0.8529411764705882,2
It can be seen that EG is considerably faster than SVM-Struct for most C values.,1,1.0625,2
"The performance is comparable only for C = 1, where convergence is slow for both algorithms.",2,1.0555555555555556,2
"We have presented novel algorithms for large-scale learning of log-linear and max-margin models, which provably converge to the optimal value of the respective loss functions.",2,0.7777777777777778,3
"Although the algorithms have both batch and online variants, the online version turns out to be much more effective, both in theory and in practice.",3,0.7678571428571429,2
Our theoretical results (see Section 5.1) suggest that the online algorithm requires a factor of n less iterations to achieve a desired accuracy e in the dual objective.,2,0.967741935483871,2
This factor results from the fact that the online algorithm can use a learning rate h that is n times larger than the batch case to obtain updates that decrease the dual objective.,2,1.0441176470588236,3
"Intuitively, this difference is associated with the fact that the batch algorithm updates all u values simultaneously.",2,0.8421052631578947,2
The dual objective has a term uT Au which involves all the ui variables and second order interactions between them.,2,0.7619047619047619,2
"It turns out that for batch updates only a relatively small change in the ui is allowed, if one still requires an improvement in the dual objective after the update.",3,0.90625,3
It is possible that our bounds for the batch convergence rate are more conservative than those for the online case.,2,0.8571428571428571,3
"However, we have observed in practice that the batch algorithm is much slower to converge.",2,0.9705882352941176,2
"Furthermore, we also observed that other batch-based algorithms such as L-BFGS and conjugate gradient converge more slowly than the online EG algorithm.",2,0.6666666666666666,3
Figure 13.,1,1,1
"Results on the dependency-parsing task, comparing the EG algorithm to SVM-Struct.",2,0.7307692307692307,4
Both algorithms are trained on a max-margin model.,1,0.7222222222222222,2
"The gures on the rst and second rows show the primal objective for both algorithms, for various values of C. The bottom curve shows validation accuracy (measured as the fraction of correctly predicted edges) for SVM-Struct for various values of C and for EG with C = 100 (the value that yielded the highest validation accuracy).",3,0.7954545454545454,9
The X axis on all curves is running time in hours.,2,0.9583333333333334,1
Our convergence rates are with respect to accuracy in the dual objective.,2,0.8076923076923077,1
"Some previous work (e.g., Shalev-Shwartz et al., 2007) has considered the accuracy with respect to the primal objective.",3,0.8043478260869565,3
"It is relatively easy to show that in order to obtain e accuracy in the primal, the EG algorithms require O(log( 1 e 2 ) for the max-margin case.",3,1.0735294117647058,3
"It is possible that a more rened analysis of the max-margin case will result in O( 1 e ) (e.g., see List et al., 2007), but we leave this for further study.",5,0.8846153846153846,5
e )) updates for the log-linear problem and O( 1  Most of our proofs rely on a relation between BQ and the KL divergence.,3,0.8703703703703703,3
"This relation holds for max-margin learning as well, a fact that simplies previous results in this setting (Bartlett et al., 2005).",3,0.7884615384615384,5
We expect a similar analysis to hold for other functions Q.,1,1.0909090909090908,1
"An interesting extension of our method is to using second order derivative information, or its approximations, as in L-BFGS (Byrd et al., 1995).",3,0.7931034482758621,2
Such information may be used to obtain more accurate minimization for each ui and may speed up convergence.,3,0.9473684210526315,3
Another possible improvement is to the line search method.,2,0.55,2
"In the experiments reported here we use a crude mechanism for adapting the learning rate, and it is possible that a more careful procedure will improve convergence rates in practice.",4,0.78125,3
Parallelization is becoming increasingly relevant as multi-core CPUs become available.,2,1.0,3
"For the batch EG algorithm, it is straightforward to distribute the computation among k processors.",3,0.7647058823529411,1
One method for distributing the online EG algorithm would be to update k examples in parallel on k different processors.,2,0.9285714285714286,1
"It should be possible to analyze this setting in a similar way to our proofs for the online case, but we leave this to future work.",4,0.7321428571428571,3
"Finally, our results show that the EG algorithms are highly competitive with state-of-the-art methods for training log-linear and max-margin models.",2,0.7727272727272727,5
"We thus expect them to become useful as learning algorithms, particularly in the structured prediction setting.",2,0.9722222222222222,2
The authors gratefully acknowledge the following sources of support.,2,0.85,1
Amir Globerson was supported by a fellowship from the Rothschild Foundation - Yad Hanadiv.,2,0.6333333333333333,2
"Terry Koo was funded by a grant from the NSF (DMS-0434222) and a grant from NTT, Agmt.",2,0.8333333333333334,3
Dtd.,0,1,0
6/21/1998.,0,1,0
"Xavier Carreras was supported by the Catalan Ministry of Innovation, Universities and Enterprise, and by a grant from NTT, Agmt.",3,0.7708333333333334,3
Dtd.,0,1,0
6/21/1998.,0,1,0
Michael Collins was funded by NSF grants 0347631 and DMS-0434222.,2,0.8636363636363636,1
Peter Bartlett was funded by a grant from the NSF (DMS-0434383).,2,0.8928571428571429,2
In this section we compare EG to SGD and L-BFGS in terms of running time.,2,1.0625,3
"The experiments in the main text provide comparison in terms of effective iterations, which do not take into account the computational cost of processing a single example.",2,0.9482758620689655,2
"Here we show that EG maintains its advantages over the other learning algorithms when running time is used as a performance measure, with similar relative improvements to those reported in the main text.",2,0.9285714285714286,3
"Clearly, any timed comparison depends on the quality of the implementations being compared.",2,0.8333333333333334,2
Data processing and gradient and objective calculations were performed using the same C++ code for all three algorithms.,3,0.6842105263157895,2
"EG, SGD, and L-BFGS.",2,0,3
"For L-BFGS, we used the implementation based on Byrd et al.",2,0.8846153846153846,2
(1995).18 This code is available online and is written in Fortran.,2,1.1333333333333333,2
The SGD update is straightforward and we implemented it ourselves in our C++ package.,2,0.9333333333333333,2
All the timing experiments were performed on a 1.8GHz AMD OpteronTM CPU.,2,0.4642857142857143,2
"We focus on the log-linear case here, since timing results for the max-margin case were provided  in Section 8.",2,0.8095238095238095,4
"Figures 14 and 15 show results for the MNIST multi-class (see Section 7.1), and the parsing tasks (see Section 7.2) respectively.",3,0.8333333333333334,4
"As in the results in the main text, it can be seen that the EG objective converges faster than the two other algorithms.",3,0.7,2
"Also, as in the main text, SGD converges quickly in terms of accuracy, but its objective converges very slowly to the optimum.",4,0.7115384615384616,3
Note that the timing of the EG experiments includes the time required to convert the dual parameters to the primal representation.,2,0.8863636363636364,3
"We have found that the EG algorithm is quite fast in practice; in the MNIST task, for example, the EG algorithm requires on average only 10% more time per iteration (including the step-size search) than SGD and L-BFGS.",4,0.6555555555555556,4
"To help explain why EG is able to run almost as fast as SGD, Figure 16 presents pseudocode for the SGD and online EG algorithms.",3,0.7962962962962963,1
Both SGD and EG share the following operations.,2,0.5,1
"(a) inner products between the feature vectors and the primal vector, (b) computation of part-wise marginals, and (c) addition of scaled feature vectors to the primal vector.",5,0.625,3
"In the EG algorithm, we require two additional loops over R(xi) in order to update the dual variables and compute the dual entropy term.",3,0.6896551724137931,2
"In practice, however, the cost of the two additional loops is dominated by the three shared operations mentioned above.",3,0.7045454545454546,3
"Thus, processing a single example takes roughly the same time for EG and SGD.",2,0.59375,3
Similar arguments can be used to explain why EG can run almost as fast as L-BFGS.,2,1.088235294117647,2
Figure 15.,1,1,1
"Timing results on the dependency-parsing task, comparing the EG algorithm to L-BFGS and SGD.",2,0.6875,4
All algorithms are trained on the log-linear objective function with C = 10.,2,0.8928571428571429,3
The left gure shows objective values and the right gure shows accuracy (see Figure 12).,2,0.9166666666666666,2
The results roughly correspond to 100 effective iterations.,2,0.7222222222222222,1
