sentence,yngve_score,frazier_score,dependency_distance_score
In our implementation a0 was optimized using simple bruteforce search.,2,0.9090909090909091,2
"All values of a0 between 0.001 and 10 at increments of 0.001 were tested, and the value which minimized the function in equation (12) was chosen.12  Feature selection then proceeds to search for values of the remaining parameters, a1, .",4,0.9891304347826086,4
.,0,1,0
.,0,1,0
", am.",1,1.1666666666666667,0
(Note that it might be preferable to also allow a0 to be adjusted as features are added; we leave this to future work.),4,1.0740740740740742,2
"This requires calculation of the terms BestWtk, aa and BestLossk, aa for each feature.",3,0.9117647058823529,3
"For binary-valued features these values have closed-form solutions, which is computationally very convenient.",2,0.8666666666666667,3
We now describe the form of these updates.,1,0.9444444444444444,1
See appendix A for how the updates can be derived (the derivation is essentially the same as that in Schapire and Singer [1999]).,2,0.9464285714285714,3
"First, we note that for any feature, hkxi,1 ",3,0.9,4
"+1, ",3,0.6944444444444444,3
For each k we define the following sets.,2,0.7222222222222222,2
"This section presents a new algorithm which is equivalent to the ExpLoss algorithm in Figure 3, but can be vastly more efficient for problems with sparse feature spaces.",3,0.8333333333333334,3
"In the experimental section of this article we show that it is almost 2,700 times more efficient for our task than the algorithm in Figure 3.",3,0.8518518518518519,2
The efficiency of the different algorithms is important in the parsing problem.,2,0.7307692307692307,2
"The training data we eventually used contained around 36,000 sentences, with an average of 27 parses per sentence, giving around 1,000,000 parse trees in total.",3,0.9464285714285714,3
"There were over 500,000 different features.",1,0.7857142857142857,2
"The new algorithm is also applicable, with minor modifications, to boosting approaches for classification problems in which the representation also involves sparse binary features (for example, the text classification problems in Schapire and Singer [2000]).",3,0.7790697674418605,4
"As far as we are aware, the new algorithm has not appeared elsewhere in the boosting literature.",3,0.7894736842105263,2
A naive algorithm for the boosting loss function.,2,0,2
The relative efficiency of the two algorithms depends on the value of C/ T at each iteration.,2,0.868421052631579,2
"In the worst case, when every feature chosen appears on every training example, then C/ T = 1, and the two algorithms essentially have the same running time.",5,0.6666666666666666,3
However in sparse feature spaces there is reason to believe that C/ T will be small for most iterations.,2,1.0238095238095237,2
In section 5.4.3 we show that this is the case for our experiments.,2,1.0,2
We now describe an approach that was implemented for LogLoss.,1,1.2727272727272727,2
"At the first iteration, a0 is set to one.",2,0.7727272727272727,2
"Feature selection then searches for values of the remaining parameters, a1, .",3,0.8214285714285714,2
.,0,1,0
.,0,1,0
", am.",1,1.1666666666666667,0
We now describe how to calculate the optimal update for a feature k with the LogLoss function.,2,0.9722222222222222,3
"Unfortunately, unlike the case of ExpLoss, in general an analytic solution for BestWt does not exist.",4,0.8157894736842105,4
"However, we can define an iterative solution using techniques from iterative scaling (Della Pietra, Della Pietra, and Lafferty 1997).",3,0.72,2
"We first define hhk, the number of times that feature k is seen in the best parse, and ppk aa, the expected number of times under the model that feature k is seen.",4,1.0405405405405406,4
Unfortunately there does not appear to be an efficient algorithm for LogLoss that is analogous to the ExpLoss algorithm in Figure 4 (at least if the feature selection method is required to pick the feature with highest impact on the loss function at each iteration).,3,0.90625,4
"A similar observation for LogLoss can be made, in that when the model is updated with a feature/weight pair k, d, many features will have their values for BestWt and BestLoss unchanged.",4,0.7916666666666666,4
Only those features which co-occur with k on some example will need to have their values of BestWt and BestLoss updated.,3,0.9545454545454546,3
"However, this observation does not lead to an efficient algorithm.",2,0.625,2
Updating these values is much more expensive than in the ExpLoss case.,2,0,2
"The procedure for finding the optimal value BestWtk, aa must be applied for each feature which co-occurs with the chosen feature k.",3,0.8541666666666666,2
"For example, the iterative scaling procedure described above must be applied for a number of features.",2,0.8611111111111112,2
"For each feature, this will involve recalculation of the distribution fPxi, 1 j si, Pxi,2 j si, .",3,0.717391304347826,3
.,0,1,0
"., Pxi,ni j sig for each example i on which the feature occurs.13 It takes only one feature that is seen on all training examples for the algorithm to involve recalculation of Pxi,j j si for the entire training set.",0,1,144
This contrasts with the simple updates in the improved boosting algorithm W k  D.,1,0.7857142857142857,2
"In fact in the parsing experiments, we were forced to give up on the LogLoss feature selection methods because of their inefficiency (see section 6.4 for more discussion about efficiency).",3,0.8970588235294118,3
"Note, however, that approximate methods for finding the best feature and updating its weight may lead to efficient algorithms.",2,0.9318181818181818,3
"Appendix B gives a sketch of one such approach, which is based on results from Collins, Schapire, and Singer (2002).",3,0.8076923076923077,2
We did not test this method; we leave this to future work.,2,0,2
"We used the Penn Wall Street treebank (Marcus, Santorini, and Marcinkiewicz 1993) as training and test data.",3,0.5681818181818182,3
"Sections 221 inclusive (around 40,000 sentences) were used as training data, section 23 was used as the final test set.",4,0,2
"Of the 40,000 training sentences, the first 36,000 were used as the main training set.",3,0.5,2
"The remaining 4,000 sentences were used as development data and to cross-validate the number of rounds (features) in the model.",2,0.8695652173913043,2
"Model 2 of Collins (1999) was used to parse both the training and test data, producing multiple hypotheses for each sentence.",3,0.9,3
"We achieved this by disabling dynamic programming in the parser and choosing a relatively narrow beam width of 1,000.",3,0,2
The resulting parser returns all parses that fall within the beam.,2,0.7083333333333334,2
The number of such parses varies sentence by sentence.,2,0.95,1
"In order to gain a representative set of training data, the 36,000 training sentences were parsed in 2,000 sentence chunks, each chunk being parsed with a model trained on the remaining 34,000 sentences (this prevented the initial model from being unrealistically good on the training sentences).",3,0.7647058823529411,3
"The 4,000 development sentences were parsed with a model trained on the 36,000 training sentences.",2,0.65625,2
"Section 23 was parsed with a model trained on all 40,000 sentences.",2,0.8076923076923077,2
The following types of features were included in the model.,2,0.8636363636363636,1
We will use the rule VP PP VBD NP NP SBAR with head VBD as an example.,4,0.5833333333333334,3
Note that the output of our baseline parser produces syntactic trees with headword annotations (see Collins [1999]) for a description of the rules used to find headwords).,3,1.0,4
"Note that in the rare cases in which the baseline parser produces no constituents, the precision is  undefined; in these cases we defined the F-measure to be 0.",4,0.9032258064516129,4
These are adjacent pairs of nonterminals to the left and right of the head.,2,0.9,2
"All head-modifier pairs, with the grandparent nonterminal also included.",3,0.6818181818181818,3
"An adj flag is also included, which is one if the modifier is adjacent to the head, zero otherwise.",2,0.9772727272727273,3
"As an example, say the nonterminal dominating the example rule is S.   Lexical trigrams involving the heads of arguments of prepositional phrases.",2,0.8333333333333334,2
"The example shown at right would contribute the trigram (NP, NP, PP, NP, president, of, U.S.), in addition to the relation (NP, NP, PP, NP, of, U.S.), which ignores the headword of the constituent being modified by the PP.",5,0.6666666666666666,3
"The three nonterminals (for example, NP, NP, PP) identify the parent of the entire phrase, the nonterminal of the head of the phrase, and the nonterminal label for the PP.",4,0.618421052631579,3
Distance head modifiers.,1,0,1
Features involving the distance between headwords.,1,1,1
"For example, assume dist is the number of words between the headwords of the VBD and SBAR in the (VP, VBD, SBAR) head-modifier relation in the above rule.",3,0.7205882352941176,3
"In order to generate more features, a second pass was made in which all nonterminals were augmented with their lexical heads when these headwords were closed-class words.",2,0.896551724137931,3
"All features apart from head modifiers, PPs, and distance head modifiers were then generated with these augmented nonterminals.",3,0.6428571428571429,2
"All of these features were initially generated, but only features seen on at least one parse for at least five different sentences were included in the final model (this count cutoff was implemented to keep the number of features down to a tractable number).",3,0.8854166666666666,3
The ExpLoss method was trained with several values for the smoothing parameter &.,2,0.8571428571428571,2
"{0.0001, 0.00025, 0.0005, 0.00075, 0.001, 0.0025, 0.005, 0.0075}.",7,0.5833333333333334,4
"For each value of &, the method was run for 100,000 rounds on the training data.",3,0.8055555555555556,2
"The implementation was such that the feature updates for all 100,000 rounds for each training run were recorded in a file.",2,0.8181818181818182,3
"This made it simple to test the model on development data for all values of N between 0 and 100,000.",2,1.0714285714285714,2
"The &, N values which maximized this quantity were used to define the final model applied to the test data (section 23 of the treebank).",2,1.0862068965517242,2
"The optimal values were &  0.0025 and N  90,386, at which point 11,673 features had nonzero values (note that the feature selection techniques may result in a given feature being updated more than once).",3,0.8289473684210527,3
The computation took roughly 34 hours on a machine with a 1.6 GHz pentium processor and around 2 GB of memory.,3,0.7045454545454546,3
Table 1 shows results for the method.,1,0.9375,1
The model of Collins (1999) was the base model; the ExpLoss model gave a 1.5% absolute improvement over this method.,3,0,2
"The method gives very similar accuracy to the model of Charniak (2000), which also uses a rich set of initial features in addition to Charniaks (1997) original model.",3,0.8823529411764706,3
The LogLoss method was too inefficient to run on the full data set.,2,0.7142857142857143,2
"Instead we made some tests on a smaller subset of the data (5,934 sentences, giving 200,000 parse trees) and 52,294 features.15 On an older machine (an order of magnitude or more slower than the machine used for the final tests) the boosting method took 40 minutes for 10,000 rounds on this data set.",3,0.8666666666666667,3
"The LogLoss method took 20 hours to complete 3,500 rounds (a factor of about 85 times slower).",2,0.75,2
This was in spite of various heuristics that were implemented in an attempt to speed up LogLoss.,2,1.1944444444444444,2
"for example, selecting multiple features at each round or recalculating the statistics for only the best K features for some small K at the previous round of feature selection.",3,0.6290322580645161,3
"In initial experiments we found ExpLoss to give similar, perhaps slightly better, accuracy than LogLoss.",3,0.9444444444444444,2
This section describes further experiments investigating various aspects of the boosting algorithm.,2,0.8076923076923077,1
"the effect of the & and N parameters, learning curves, the choice of the Si,j weights, and efficiency issues.",4,0.7,3
The Effect of the & and N Parameters.,2,0,2
Figure 5 shows the learning curve on development data for the optimal value of & (0.0025).,3,1.0,3
"The accuracy shown is the performance relative to the baseline method of using the probability from the generative model alone in ranking parses, where the measure in equation (21) is used to measure performance.",2,1.0,3
"For example, a score of 101.5 indicates a 1.5% increase in this score.",2,0.78125,2
"The learning curve is initially steep, eventually flattening off, but reaching its peak value after a large number (90,386) of rounds of feature selection.",2,0.8275862068965517,2
Table 2 indicates how the peak performance varies with the smoothing parameter &.,2,1.1071428571428572,2
Figure 6 shows learning curves for various values of &.,2,1.0454545454545454,1
It can be seen that values other than &  0.0025 can lead to undertraining or overtraining of the model.,2,1.175,3
All features described above except distance head modifiers and further lexicalization were included.,3,0.75,2
Results on section 23 of the WSJ Treebank.,2,0,2
LR is labeled recall; LP is labeled precision; CBs is the average number of crossing brackets per sentence; 0 CBs is the percentage of sentences with 0 crossing brackets; 2 CBs is the percentage of sentences with two or more crossing brackets.,5,0.9042553191489362,3
"All the results in this table are for models trained and tested on the same data, using the same evaluation metric.",3,0.6956521739130435,3
Note that the ExpLoss results are very slightly different from the original results published in Collins (2000).,2,0.85,2
"We recently reimplemented the boosting code and reran the experiments, and minor differences in the code and & values tested on development data led to minor improvements in the results.",3,0,3
Learning curve on development data for the optimal value for & (0.0025).,2,1.0,2
"The y-axis is the level of accuracy (100 is the baseline score), and the x-axis is the number of rounds of boosting.",3,0.8846153846153846,2
Peak performance achieved for various values of &.,2,1.0555555555555556,2
Best N refers to the number of rounds at which peak development set accuracy was reached.,2,1.1764705882352942,2
"Best score indicates the relative performance, compared to the baseline method, at the optimal value for N.  5.4.2 The Effect of the Si,j Weights on Examples.",4,0.6935483870967742,2
"In section 4.2.3 we introduced the idea of weights Si,j representing the importance of examples.",2,1.0277777777777777,2
"Using this definition, we trained the ExpLoss method on the same training set for several values of the smoothing parameter & and evaluated the performance on development data.",3,0.7166666666666667,4
"Table 3 compares the peak performance achieved under the two definitions of Si,j on the development set.",2,0.825,3
It can be seen that the definition in equation (22) outperforms the simpler method in equation (23).,2,1.0454545454545454,3
Figure 7 shows the learning curves for the optimal values of & for the two methods.,3,0.8235294117647058,2
"It can be seen that the learning curve for the definition of Si,j in equation (22) consistently dominates the curve for the simpler definition.",4,0.9137931034482759,4
5.4.3 Efficiency Gains.,1,0,1
Section 4.5 introduced an efficient algorithm for optimizing ExpLoss.,2,0.9,2
In this section we explore the empirical gains in efficiency seen on the parsing data sets in this article.,2,0.775,2
Learning curves on development data for various values of &.,2,0.9545454545454546,1
"In each case the y-axis is the level of accuracy (100 is the baseline score), and the x-axis is the number of rounds of boosting.",4,0.8620689655172413,2
"The three graphs compare the curve for & = 0.0025 (the optimal value) to (from top to bottom) & = 0.0001, & = 0.0075, and & = 0.001.",5,0,5
The top graph shows that & = 0.0001 leads to undersmoothing (overtraining).,2,1.0666666666666667,1
"Initially the graph is higher than that for & = 0.0025, but on later rounds the performance starts to decrease.",3,0.8409090909090909,2
The middle graph shows that & = 0.0075 leads to oversmoothing (undertraining).,2,1.0666666666666667,2
The graph shows consistently lower performance than that for & = 0.0025.,2,1.1153846153846154,2
The bottom graph shows that there is little difference in performance for & = 0.001 versus & = 0.0025.,2,0.95,2
This is a measure of the number of updates to the W k variables required in making a pass over the entire training set.,2,0.88,2
"Thus it is a measure of the amount of computation that the naive algorithm for ExpLoss, presented in Figure 3, requires for each round of feature selection.",3,0.9333333333333333,3
"Next, say the improved algorithm in Figure 4 selects feature k* on the t th round of  feature selection.",3,0.9318181818181818,2
This is a measure of the number of summations required by the improved algorithm in Figure 4 at the t th round of feature selection.,2,0.9423076923076923,2
"Performance versus number of rounds of boosting for Si,j  Scorexi,1 ",3,1.0,6
We are now in a position to compare the running times of the two algorithms.,2,0.875,2
"Here, Workn is the computation required for n rounds of feature selection, where a single unit of computation corresponds to a pass over the entire training set.",2,0.9,2
"Savingsn tracks the relative efficiency of the two algorithms as a function of the number of features, n. For example, if Savings100  1,200, this signifies that for the first 100 rounds of feature selection, the improved algorithm is 1,200 times as efficient as the naive algorithm.",4,0.7647058823529411,3
"Finally, Savingsa, b indicates the relative efficiency between rounds a and b, inclusive, of feature selection.",3,0.7857142857142857,2
"For example, Savings11, 100  83 signifies that between rounds 11 and 100 inclusive of the algorithm, the improved algorithm was 83 times as efficient.",3,0.8214285714285714,4
Figures 8 and 9 show graphs of Workn and Savingsn versus n. The savings from the improved algorithm are dramatic.,3,0,2
"In 100,000 rounds of feature selection, the improved algorithm requires total computation that is equivalent to a mere 37.1 passes over the training set.",3,0.9038461538461539,2
"This is a saving of a factor of 2,692 over the naive algorithm.",2,0.9642857142857143,2
"Table 4 shows the value of Savingsa,b for various values of a,b.",1,1.09375,2
"It can be seen that the performance gains are significantly larger in later rounds of feature selection, presumably because in later stages relatively infrequent features are being selected.",2,0.9166666666666666,4
"Even so, there are still savings of a factor of almost 50 in the early stages of the method.",2,0.9285714285714286,2
"Charniak (2000) describes a parser which incorporates additional features into a previously developed parser, that of Charniak (1997).",2,1.0416666666666667,2
The method gives substantial improvements over the original parser and results which are very close to the results of the boosting method we have described in this article (see section 5 for experimental results comparing the two methods).,3,0.9512195121951219,3
Our features are in many ways similar to those of Charniak (2000).,2,1.0333333333333334,1
"The model in Charniak (2000) is quite different, however.",3,0.8846153846153846,2
"The additional features are incorporated using a method inspired by maximum-entropy models (e.g., the model of Ratnaparkhi [1997]).",3,0.875,2
"Both approaches still rely on decomposing a parse tree into a sequence of decisions, and we would argue that the techniques described in this article have more flexibility in terms of the features that can be included in the model.",3,0.9642857142857143,3
Abney (1997) describes the application of log-linear models to stochastic headdriven phrase structure grammars (HPSGs).,2,0.775,3
"Della Pietra, Della Pietra, and Lafferty (1997) describe feature selection methods for log-linear models, and Rosenfeld (1997) describes application of these methods to language modeling for speech recognition.",4,0,3
These methods all emphasize models which define a joint probability over the space of all parse trees (or structures in question).,2,1.0,3
For this reason we describe these approaches.,2,0.8125,1
"Here Z is the (infinite) set of possible trees, and the denominator cannot be calculated explicitly.",4,0,3
"This is a problem for parameter estimation, in which an estimate of the denominator is required, and Monte Carlo methods have been proposed (Della Pietra, Della Pietra, and Lafferty 1997; Abney 1997; Rosenfeld 1997) as a technique for estimation of this value.",4,0.803921568627451,3
Our sense is that these methods can be computationally expensive.,1,0.9090909090909091,2
"Notice that the joint likelihood in equation (27) is not a direct function of the margins on training examples, and its relation to error rate is therefore not so clear as in the discriminative approaches described in this article.",3,0.8372093023255814,4
"Ratnaparkhi, Roukos, and Ward (1994), Johnson et al.",3,0,2
"(1999), and Riezler et al.",2,0,1
"(2002) suggest training log-linear models (i.e., the LogLoss function in equation (9)) for parsing problems.",3,0.8478260869565217,4
"Ratnaparkhi, Roukos, and Ward (1994) use feature selection techniques for the task.",3,0.5588235294117647,2
"Closed-form updates under iterative scaling are not possible with this objective function; instead, optimization algorithms such as gradient descent or conjugate gradient methods are used to estimate parameter values.",3,0.609375,3
"In more recent work, Lafferty, McCallum, and Pereira (2001) describe the use of conditional Markov random fields (CRFs) for tagging tasks such as named entity recognition or part-of-speech tagging (hidden Markov models are a common method applied to these tasks).",3,0.67,4
CRFs employ the objective function in equation (28).,2,0.9545454545454546,2
"A key insight of Lafferty, McCallum, and Pereira (2001) is that when features are of a significantly local nature, the gradient of the function in equation (28) can be calculated efficiently using dynamic programming, even in cases in which the set of candidates involves all possible tagged sequences and is therefore exponential in size.",3,0.9761904761904762,4
See also Sha and Pereira (2003) for more recent work on CRFs.,3,0.9,2
"Optimizing a log-linear model with a Gaussian prior (i.e., choosing parameter values which achieve the global minimum of the objective function in equation (28)) is a plausible alternative to the feature selection approaches described in the current article or to the feature selection methods previously applied to log-linear models.",4,0.8636363636363636,3
"The Gaussian prior (i.e., the k penalty) has been found in practice to be very effective in combating overfitting of the parameters to the training data (Chen and Rosenfeld 1999; Johnson et al.",3,0.8846153846153846,3
"1999; Lafferty, McCallum, and Pereira 2001; Riezler et al.",3,0,3
2002).,1,0,1
"The function in equation (28) can be optimized using variants of gradient descent, which in practice require tens or at most hundreds of passes over the training data (see, e.g., Sha and Pereira 2003).",3,0.9761904761904762,2
"Thus log-linear models with a Gaussian prior are likely to be comparable in terms of efficiency to the feature selection approach described in this article (in the experimental section, we showed that for the parsereranking task, the efficient boosting algorithm requires computation that is equivalent to around 40 passes over the training data).",3,1.0172413793103448,3
"Note, however, that the two methods will differ considerably in terms of the sparsity of the resulting reranker.",2,0.9047619047619048,3
"Whereas the feature selection approach leads to around 11,000 (2%) of the features in our model having nonzero parameter values, log-linear models with Gaussian priors typically have very few nonzero parameters (see, e.g., Riezler and Vasserman 2004).",5,0.7065217391304348,3
"This may be important in some domains, for example, those in which there are a very large number of features and this large number leads to difficulties in terms of memory requirements or computation time.",3,0.9078947368421053,3
"6.4 Feature Selection Methods A number of previous papers (Berger, Della Pietra, and Della Pietra 1996; Ratnaparkhi 1998; Della Pietra, Della Pietra, and Lafferty 1997; McCallum 2003; Zhou et al.",5,0,3
2003; Riezler and Vasserman 2004) describe feature selection approaches for log-linear models applied to NLP problems.,2,0.8157894736842105,3
"Earlier work (Berger, Della Pietra, and Della Pietra 1996; Ratnaparkhi 1998; Della Pietra, Della Pietra, and Lafferty 1997) suggested methods that added a feature at a time to the model and updated all parameters in the current model at each step (for more detail, see section 3.3).",4,0.7796610169491526,4
"Assuming that selection of a feature takes one pass over the training set and that fitting a model takes p passes over the training set, these methods require f  p + 1 passes over the training set, where f is the number of features selected.",5,0.9583333333333334,3
"In our experiments, f , 10,000.",3,0,2
"It is difficult to estimate the value for p, but assuming (very conservatively) that p = 2, selecting 10,000 features would require 30,000 passes over the training set.",3,0.9696969696969697,4
"This is around 1,000 times as much computation as that required for the efficient boosting algorithm applied to our data, suggesting that the feature selection methods in Berger, Della Pietra, and Della Pietra (1996), Ratnaparkhi (1998), and Della Pietra, Della Pietra, and Lafferty (1997) are not sufficiently efficient for the parsing task.",4,0.8106060606060606,4
More recent work (McCallum 2003; Zhou et al.,2,0,2
"2003; Riezler and Vasserman 2004) has considered methods for speeding up the feature selection methods described in Berger, Della Pietra, and Della Pietra (1996), Ratnaparkhi (1998), and Della Pietra, Della Pietra, and Lafferty (1997).",3,0.7551020408163265,3
"McCallum (2003) and Riezler and Vasserman (2004) describe approaches that add k features at each step, where k is some constant greater than one.",2,0.9833333333333333,2
The running time for these methods is therefore O f  p  1=k.,2,0.9642857142857143,1
"Riezler and Vasserman (2004) test a variety of values for k, finding that k = 100 gives optimal performance.",2,1.0869565217391304,3
"McCallum (2003) uses a value of k = 1,000.",2,1.125,2
Zhou et al.,1,0,1
(2003) use a different heuristic that avoids having to recompute the gain for every feature at every iteration.,2,1.1428571428571428,2
We would argue that the alternative feature selection methods in the current article may be preferable on the grounds of both efficiency and simplicity.,2,0.76,3
"Even with large values of k in the approach of McCallum (2003) and Riezler and Vasserman (2004) (e.g., k = 1,000), the approach we describe is likely to be at least as efficient as these alternative approaches.",4,1.0543478260869565,3
"In terms of simplicity, the methods in McCallum (2003) and Riezler and Vasserman (2004) require selection of a number of free parameters governing the behavior of the algorithm.",3,0.8970588235294118,3
"the value for k, the value for a regularizer constant (used in both McCallum [2003] and Riezler and Vasserman [2004]), and the precision with which the model is optimized at each stage of feature selection (McCallum [2003] describes using just a few BFGS iterations at each stage).",5,0.8666666666666667,6
"In contrast, our method requires a single parameter to be chosen (the value for the & smoothing parameter) and makes a single approximation (that only a single feature is updated at each round of feature selection).",3,0.7738095238095238,4
"The latter approximation is particularly important, as it leads to the efficient algorithm in Figure 4, which avoids a pass over the training set at each iteration of feature selection (note that in sparse feature spaces, f rounds of feature selection in our approach can take considerably fewer than f passes over the training set, in contrast to other work on feature selection within log-linear models).",3,0.8972602739726028,4
Note that there are other important differences among the approaches.,2,1.0,2
"Both Della Pietra, Della Pietra, and Lafferty (1997) and McCallum (2003) describe methods that induce conjunctions of base features, in a way similar to decision tree learners.",3,0.8857142857142857,3
Thus a relatively small number of base features can lead to a very large number of possible conjoined features.,2,0.925,2
In future work it might be interesting to consider these kinds of approaches for the parsing problem.,2,1.0,2
"Another difference is that both McCallum, and Riezler and Vasserman, describe approaches that use a regularizer in addition to feature selection.",2,1.0416666666666667,3
McCallum uses a two-norm regularizer; Riezler and Vasserman use a one-norm regularizer.,2,0,3
Freund et al.,1,0,1
(1998) introduced a formulation of boosting for ranking problems.,2,1.0833333333333333,1
The problem we have considered is a special case of the problem in Freund et al.,2,1.1176470588235294,2
"(1998), in that we have considered a binary distinction between candidates (i.e., the best parse vs. other parses), whereas Freund et al.",3,0.9666666666666667,4
consider learning full or partial orderings over candidates.,2,0.8888888888888888,2
"The improved algorithm that we introduced in Figure 4 is, however, a new algorithm that could perhaps be generalized to the full problem of Freund et al.",2,0.9666666666666667,2
(1998); we leave this to future research.,2,0.7727272727272727,1
"Altun, Hofmann, and Johnson (2003) and Altun, Johnson, and Hofmann (2003) describe experiments on tagging tasks using the ExpLoss function, in contrast to the LogLoss function used in Lafferty, McCallum, and Pereira (2001).",4,0.7340425531914894,4
"Altun, Hofmann, and Johnson (2003) describe how dynamic programming methods can be used to calculate gradients of the ExpLoss function even in cases in which the set of candidates again includes all possible tagged sequences, a set which grows exponentially in size with the length of the sentence being tagged.",2,1.0357142857142858,2
"Results in Altun, Johnson, and Hofmann (2003) suggest that the choice of ExpLoss versus LogLoss does not have a major impact on accuracy for the tagging task in question.",3,0.8235294117647058,3
"Perceptron-based algorithms, or the voted perceptron approach of Freund and Schapire (1999), are another alternative to boosting and LogLoss methods.",3,0.86,2
"See Collins (2002a, 2002b) and Collins and Duffy (2001, 2002) for applications of the perceptron algorithm.",3,0.9347826086956522,5
"Collins (2002b) gives convergence proofs for the methods; Collins (2002a) directly compares the boosting and perceptron approaches on a named entity task; and Collins and Duffy (2001, 2002) use a reranking approach with kernels, which allow representations of parse trees or labeled sequences in very-high-dimensional spaces.",4,0.8157894736842105,3
"Shen, Sarkar, and Joshi (2003) describe support vector machine approaches to ranking problems and apply support vector machines (SVMs) using tree-adjoining grammar (Joshi, Levy, and Takahashi 1975) features to the parsing data sets we have described in this article, with good empirical results.",4,0.7545454545454545,4
"See Collins (2004) for a discussion of many of these methods, including an overview of statistical bounds for the boosting, perceptron, and SVM methods, as well as a discussion of the computational issues involved in the different algorithms.",4,0.8111111111111111,4
"This article has introduced a new algorithm, based on boosting approaches in machine learning, for ranking problems in natural language processing.",3,0.7916666666666666,3
The approach gives a 13% relative reduction in error on parsing Wall Street Journal data.,3,0.7647058823529411,2
"While in this article the experimental focus has been on parsing, many other problems in natural language processing or speech recognition can also be framed as reranking problems, so the methods described should be quite broadly applicable.",5,0.675,3
"The boosting approach to ranking has been applied to named entity segmentation (Collins 2002a) and natural language generation (Walker, Rambow, and Rogati 2001).",3,0.7166666666666667,2
The key characteristics of the approach are the use of global features and of a training criterion (optimization  accuracy).,2,0.75,2
"In addition, the article introduced a new algorithm for the boosting approach which takes advantage of the sparse nature of the feature space in the parsing data that we use.",2,0.890625,2
Other NLP tasks are likely to have similar characteristics in terms of sparsity.,2,1.0714285714285714,1
"Experiments show an efficiency gain of a factor of over 2,600 on the parsing data for the new algorithm over the obvious implementation of the boosting approach.",2,0.8035714285714286,3
We would argue that the improved boosting algorithm is a natural alternative to maximum-entropy or (conditional) log-linear models.,3,0.9761904761904762,3
"The article has drawn connections between boosting and maximum-entropy models in terms of the optimization problems that they involve, the algorithms used, their relative efficiency, and their performance in empirical tests.",4,0.9428571428571428,3
Thanks to Rob Schapire and Yoram Singer for useful discussions on boosting algorithms and to Mark Johnson for useful discussions about linear models for parse ranking.,4,0.9074074074074074,2
Steve Abney and Fernando Pereira gave useful feedback on earlier drafts of this work.,2,0.6333333333333333,2
"Finally, thanks to the anonymous reviewers for several useful comments.",2,0,2
