sentence,yngve_score,frazier_score,dependency_distance_score,count,year
Note that this result holds for the hypothesis with minimum error on the training sample.,2.375,0.875,2.4375,16,2005
"It can be shown that this implies that the ERM method for nite hypothesis spaces  choosing the hypothesis h which has minimum error on the training sample  is consistent, in that in the limit as m  , the error of h converges to the error of the minimum error hypothesis.",4.865384615384615,0.9134615384615384,3.482142857142857,52,2005
Another important result is how the rate of convergence depends on the size of the hypothesis space.,2.3333333333333335,0.9444444444444444,2.5555555555555554,18,2005
"Qualitatively, the bound implies that to avoid overtraining the number of training samples should scale with log |H|.",2.4545454545454546,1.0,3.95,22,2005
"Ideally, we would like a learning method to have expected error that is close Now consider the ERM  to the loss of the bayes-optimal hypothesis hB.",2.392857142857143,1.0,3.0,28,2005
method.,0.5,0.5,0.5,2,2005
Breaking the error down in this way suggests that there are two components to the difference from the optimal loss Er(hB).,2.64,0.82,3.0434782608695654,25,2005
"The rst term captures the errors due to a nite sample size  if the hypothesis space is too large, then theorem 3 states that there is a good chance that the ERM method will pick a hypothesis that is far from the best in the hypothesis space, and the rst term will be large.",5.175438596491228,0.7631578947368421,3.9827586206896552,57,2005
"Thus the rst term indicates a pressure to keep H small, so that there is a good   chance of nding the best hypothesis in the set.",2.7857142857142856,0.8571428571428571,2.7241379310344827,28,2005
"In contrast, the second term reects a pressure to make H large, so that there is a good chance that at least one of the hypotheses is close to the Bayes optimal hypothesis.",2.9722222222222223,0.8333333333333334,3.3333333333333335,36,2005
"The two terms can be thought of as being analogues to the familiar biasvariance trade-off, the rst term being a variance term, the second being the bias.",4.733333333333333,0.6166666666666667,3.7222222222222223,30,2005
In this section we describe a method which explicitly attempts to model the trade-off between these two types of errors.,2.3333333333333335,1.119047619047619,2.4782608695652173,21,2005
"Rather than picking a single hypothesis class, Structural Risk Minimization (Vapnik, 1998) advocates picking a set of hypothesis classes H1, H2, .",3.75,0.6428571428571429,3.2142857142857144,28,2005
.,0.0,1.0,0.0,1,2005
.,0.0,1.0,0.0,1,2005
", Hs of increasing size (i.e., such that |H1| < |H2| <    < |Hs|).",3.375,0.9166666666666666,3.4285714285714284,24,2005
"The following theorem then applies (it is an extension of theorem 3, and is derived in a similar way through application of the Chernoff and Union bounds).",3.903225806451613,0.6935483870967742,3.6774193548387095,31,2005
"Theorem 4 Assume a set of nite hypothesis classes {H1, H2, .",3.3333333333333335,0.7,2.533333333333333,15,2005
.,0.0,1.0,0.0,1,2005
.,0.0,1.0,0.0,1,2005
", Hs}, and some distribution D(x, y).",3.0,0.7142857142857143,2.6666666666666665,14,2005
"For all i = 1, .",1.8571428571428572,0.8571428571428571,1.4285714285714286,7,2005
.,0.0,1.0,0.0,1,2005
.,0.0,1.0,0.0,1,2005
", s, for all hypotheses h  Hi, with probability at least 1   over the choice of training set of size m drawn from D.  This theorem is very similar to theorem 3, except that the second term in the bound now varies depending on which Hi a function h is drawn from.",3.4444444444444446,0.7777777777777778,3.433333333333333,27,2005
Note also that we pay an extra price of log(s) for our hedging over which of the hypothesis spaces the function is drawn from.,2.7857142857142856,1.0178571428571428,3.423076923076923,28,2005
The SRM principle is then as follows.,2.125,1.0,1.625,8,2005
"1 Pick a set of hypothesis classes, Hi for i = 1, .",2.533333333333333,1.0333333333333334,3.533333333333333,15,2005
.,0.0,1.0,0.0,1,2005
.,0.0,1.0,0.0,1,2005
", s, of increasing size.",2.0,1.1428571428571428,1.7142857142857142,7,2005
This must be done independently of the training data for the above bound to apply.,2.3125,1.0,2.625,16,2005
2 Choose the hypothesis h which minimizes the bound in theorem 4.,2.076923076923077,1.1538461538461537,2.230769230769231,13,2005
"Thus rather than simply choosing the hypothesis with the lowest error on the training sample, there is now a trade-off between training error and the size of the hypothesis space of which h is a member.",3.8421052631578947,0.8289473684210527,3.0,38,2005
The SRM method advocates picking a compromise between keeping the number of training errors small versus keeping the size of the hypothesis class small.,3.0,1.0,2.2,25,2005
Note that this approach has a somewhat similar avour to Bayesian approaches.,2.230769230769231,0.9230769230769231,2.6153846153846154,13,2005
The Maximum A-Posteriori (MAP) estimates in a Bayesian approach involve choosing the parameters which maximize a combination of the data likelihood and a prior over the parameter values.,2.6774193548387095,0.9354838709677419,2.8484848484848486,31,2005
The rst term is a measure of how well the parameters  t the data.,2.466666666666667,0.8666666666666667,2.375,15,2005
The second term is a prior which can be interpreted as a term which penalizes more complex parameter settings.,2.25,1.075,2.4,20,2005
The SRM approach in our example implies choosing the hypothesis that minimizes the bound in theorem 4.,2.388888888888889,1.1388888888888888,2.0555555555555554,18,2005
"The function indicating the goodness of a hypothesis h again has two terms, one measuring how well the hypothesis ts the data, the second penalizing hypotheses which are too complex.",2.9393939393939394,0.9242424242424242,3.5405405405405403,33,2005
Here complexity has a very specic meaning.,2.0,0.8125,2.125,8,2005
it is a direct measure of how quickly the training data error Er(h) converges to its true value Er(h).,3.0,0.7692307692307693,3.727272727272727,26,2005
"This section describes analysis applied for binary classiers, where the set Y = {1, +1}.",3.0,0.95,3.263157894736842,20,2005
"We consider hyperplane classiers, where a linear separator in some feature space is used to separate examples into the two classes.",2.5217391304347827,0.9347826086956522,3.260869565217391,23,2005
This section describes uniform convergence bounds for hyperplane classiers.,2.1,0.75,1.9,10,2005
Algorithms which explicitly minimize these bounds  namely the Support Vector Machine and Boosting algorithms  are described in section 8.,3.6,0.8,3.6363636363636362,20,2005
There has been a large amount of research devoted to the analysis of hyperplane classiers.,2.0625,0.96875,2.1875,16,2005
"They go back to one of the earliest learning algorithms, the Perceptron algorithm (Rosenblatt, 1958).",2.75,0.825,3.05,20,2005
They are similar to the linear models for parsing we proposed in section 2 (in fact the framework of section 2 can be viewed as a generalization of hyperplane classiers).,2.787878787878788,1.0606060606060606,2.9696969696969697,33,2005
"We will initially review some results applying to linear classiers, and then discuss how various results may be applied to linear models for parsing.",3.1923076923076925,1.0,3.1538461538461537,26,2005
"We will discuss a hypothesis space of n-dimensional hyperplane classiers,  dened as follows.",2.4,0.9333333333333333,3.4444444444444446,15,2005
Each instance x is represented as a vector (x) in n.,1.6153846153846154,0.9615384615384616,2.6153846153846154,13,2005
There is a clear geometric interpretation of this classier.,2.2,0.85,2.3,10,2005
The points (x) are in n-dimensional Euclidean space.,2.3636363636363638,0.7727272727272727,2.1666666666666665,11,2005
"The parameters , b dene a hyperplane through the   space, the hyperplane being the set of points z such that (z   + b) = 0.",2.9655172413793105,0.9655172413793104,3.272727272727273,29,2005
"This is a hyperplane with normal , at distance b/|||| from the origin, j .",3.2857142857142856,0.9761904761904762,4.117647058823529,21,2005
This hyperplane is used to classify points.,1.75,1.125,1.5,8,2005
"all points falling on one side of the hyperplane are classied as +1, points on the other side are classied as 1.",4.125,0.8333333333333334,2.24,24,2005
"It can be shown that the ERM method is consistent for hyperplanes, through a method called VC analysis (Vapnik and Chervonenkis, 1971).",2.5555555555555554,0.9629629629629629,3.0,27,2005
"We will not go into details here, but roughly speaking, the VC-dimension of a hypothesis space is a measure of its size or complexity.",3.4074074074074074,0.6296296296296297,3.103448275862069,27,2005
A set of hyperplanes in n has VC dimension of (n + 1).,2.5625,0.96875,2.0625,16,2005
For any hypothesis space with nite VC dimension the ERM method is consistent.,3.357142857142857,0.6785714285714286,2.2142857142857144,14,2005
An alternative to VC-analysis is to analyse hyperplanes through properties of margins on training examples.,2.125,1.1875,2.75,16,2005
"For any hyperplane dened by parameters (, b), for a training sample {(x1, y1), .",3.739130434782609,0.782608695652174,3.4166666666666665,23,2005
.,0.0,1.0,0.0,1,2005
.,0.0,1.0,0.0,1,2005
", (xm, ym)}, the margin on the i-th training example is dened as  The margin ,b has a simple geometric interpretation.",5.571428571428571,0.6428571428571429,3.8666666666666667,28,2005
"it is the minimum distance of any training point to the hyperplane dened by , b.",1.5625,0.90625,2.823529411764706,16,2005
The following theorem then holds.,2.5,0.75,1.1666666666666667,6,2005
Theorem 5 (Shawe-Taylor et al.,1.7142857142857142,1.0,2.0,7,2005
1998).,1.0,0.3333333333333333,1.0,3,2005
"Assume the hypothesis class H is a set of hyperplanes, and that there is some distribution D(x, y) generating examples.",3.730769230769231,0.9807692307692307,3.6666666666666665,26,2005
"Dene R to be a constant such that x, ||(x)||  R. For all  The bound is minimized for the hyperplane with maximum margin (i.e., maximum value for ,b) on the training sample.",3.8636363636363638,0.8863636363636364,2.923076923076923,44,2005
"This bound suggests that if the training data is separable, the hyperplane with maximum margin should be chosen as the hypothesis with the best bound on its expected error.",2.903225806451613,0.967741935483871,3.806451612903226,31,2005
"It can be shown that the maximum margin hyperplane is unique, and can be found efciently using algorithms described in section 8.1.",2.4166666666666665,0.9791666666666666,2.7916666666666665,24,2005
"Search for the maximummargin hyperplane is the basis of Support Vector Machines (hard-margin version; Vapnik, 1998).",2.761904761904762,0.8095238095238095,2.28,21,2005
The previous theorem does not apply when the training data cannot be classied with 0 errors by a hyperplane.,2.380952380952381,0.7619047619047619,3.0,21,2005
"There is, however, a similar theorem that can be applied in the non-separable case.",2.411764705882353,0.9705882352941176,3.0,17,2005
"First, dene L(, b, ) to be the proportion of examples on training data with margin less than  for the hyperplane h,b.",2.107142857142857,1.0178571428571428,2.892857142857143,28,2005
The following theorem can now be stated.,2.125,0.8125,1.75,8,2005
"Theorem 6 Cristianini and Shawe-Taylor, 2000, Theorem 4.19.",3.1818181818181817,0.5454545454545454,4.0,11,2005
"Assume the hypothesis class H is a set of hyperplanes, and that there is some distribution D(x, y) generating examples.",3.730769230769231,0.9807692307692307,3.6666666666666665,26,2005
"Let R be a constant such that x, ||(x)||  R. For all h,b  H, for all  > 0, with probability at least 1   over the choice of training set of size m drawn from D.  (The rst result of the form of Theorem 6 was given in (Bartlett 1998).",4.546875,0.8203125,5.112903225806452,64,2005
This was a general result for large margin classiers; the immediate corollary that implies the above theorem was given in (Anthony and Bartlett 1999).,3.2142857142857144,0.7321428571428571,3.2142857142857144,28,2005
Note that Zhang (2002) proves a related theorem where the log2 m factor is replaced by log m. Note also that the square-root in the second term of theorem 6 means that this bound is in general a looser bound than the bound in theorem 5.,2.8979591836734695,1.0612244897959184,3.235294117647059,49,2005
"This is one cost of moving to the case where some training samples are misclassied, or where some training samples are classied with a small margin.)",3.793103448275862,0.9310344827586207,3.7586206896551726,29,2005
"This result is important in cases where a large proportion of training samples can be classied with relatively large margin, but a relatively small number of outliers make the problem inseparable, or force a small margin.",4.410256410256411,0.7948717948717948,3.9743589743589745,39,2005
"The result suggests that in some cases a few examples are worth giving up on, resulting in the rst term in the bound being larger than 0, but the second term being much smaller due to a larger value for .",4.6976744186046515,0.813953488372093,3.311111111111111,43,2005
"The soft margin version of Support Vector Machines (Cortes and Vapnik, 1995), described in section 8.1, attempts to explicitly manage the trade-off between the two terms in the bound.",4.628571428571429,0.7428571428571429,3.6486486486486487,35,2005
"Theorem 7 (Schapire et al., 1998).",2.9,0.6,2.8181818181818183,10,2005
"Assume the hypothesis class H is a set of hyperplanes in n, and that there is some distribution D(x, y) generating examples.",3.8214285714285716,1.0178571428571428,3.8461538461538463,28,2005
"This bound suggests a strategy that keeps the 1-norm of the parameters low, while trying to classify as many of the training examples as possible with large margin.",3.1333333333333333,1.1833333333333333,3.3333333333333335,30,2005
"It can be shown that the AdaBoost algorithm (Freund and Schapire, 1997) is an effective way of achieving this goal; its application to parsing is described in section 8.2.",4.117647058823529,0.8235294117647058,3.4411764705882355,34,2005
We now consider how the theory for hyperplane classiers might apply to the linear models for parsing described in section 2.,2.3636363636363638,1.0227272727272727,2.9545454545454546,22,2005
"The method for converting parsing to a margin-based problem is similar to the method for ranking problems described in (Freund et al., 1998), and to the approach to multi-class classication problems in (Schapire et al., 1998; Crammer and Singer, 2001; Elisseeff et al., 1999).",4.946428571428571,0.8035714285714286,6.761904761904762,56,2005
"As a rst step, we give a denition of the margins on training examples.",2.75,0.78125,2.1875,16,2005
"Assume we have a training sample {(x1, y1), .",2.9285714285714284,0.8571428571428571,3.357142857142857,14,2005
.,0.0,1.0,0.0,1,2005
.,0.0,1.0,0.0,1,2005
", (xm, ym)}.",2.75,1.0625,1.2,8,2005
"Theorem 8 Assume the hypothesis class H is a set of linear models as dened in equation (1.11) and equation (1.12), and that there is some distribution D(x, y) generating examples.",3.8048780487804876,0.926829268292683,3.923076923076923,41,2005
"For all h  H, for all  > 0, with probability at least 1   over the choice of training set of size m drawn from D,  where R is a constant such that x  X , y  GEN(x), z  GEN(x), ||(x, y)  (x, z)||  R. The variable N is the smallest positive integer such that x  X , |GEN(x)|  1  N.  Proof.",7.363636363636363,0.8939393939393939,4.069767441860465,66,2005
"The proof follows from results in (Zhang, 2002).",2.5,0.7916666666666666,2.0833333333333335,12,2005
See the appendix of this chapter for the proof.,1.9,0.95,2.5,10,2005
Note that this is similar to the bound in theorem 6.,2.0,1.0833333333333333,2.4166666666666665,12,2005
"A difference, however, is the dependence on N, a bound on the number of candidates for any example.",2.8181818181818183,0.8863636363636364,2.3636363636363638,22,2005
"Even though this term is logarithmic, the dependence is problematic because the number of candidate parses for a sentence will usually have an exponential dependence on the length of the sentence, leading to log N having linear  dependence on the maximum sentence length.",3.0869565217391304,0.9239130434782609,3.4680851063829787,46,2005
"(For example, the number of labeled binary-branching trees for a sentence of length n, with G non-terminals, is Gn(2n)!",4.111111111111111,0.7592592592592593,5.344827586206897,27,2005
(n+1)!n!,1.8,0.4,0.6666666666666666,5,2005
", the log of this number is O(n log G + n log n).)",3.789473684210526,0.6578947368421053,3.176470588235294,19,2005
"It is an open problem whether tighter bounds  in particular, bounds which do not depend on N  can be proved.",2.6818181818181817,1.1136363636363635,5.125,22,2005
"Curiously, we show in section 8.3 that the perceptron algorithm leads to a margin-based learning bound that is independent of the value for N. This suggests that it may be possible to prove tighter bounds than those in theorem 8.",2.6153846153846154,1.0769230769230769,2.0,26,2005
"The bounds in theorems 8 and 9 suggested a trade-off between keeping the values for L(, ) and L1(, ) low and keeping the value of  high.",3.90625,0.875,3.4,32,2005
The algorithms described in section 8 attempt to nd a hypothesis  which can achieve low values for these quantities with a high value for .,2.8,0.94,1.7692307692307692,25,2005
The algorithms are direct modications of algorithms for learning hyperplane classiers for binary classication.,2.066666666666667,1.0,2.0,15,2005
these classication algorithms are motivated by the bounds in theorems 6 and 7.,2.2857142857142856,0.6785714285714286,1.7857142857142858,14,2005
In this section we describe parameter estimation algorithms which are motivated by the generalization bounds for linear models in section 7 of this paper.,2.64,0.92,2.6,25,2005
"The rst set of algorithms, support vector machines, use constrained optimization problems that are related to the bounds in theorems 8 and 9.",2.769230769230769,0.8461538461538461,2.6538461538461537,26,2005
"The second algorithm we describe is a modication of AdaBoost (Freund and Schapire, 1997), which is motivated by the bound in theorem 9.",3.2857142857142856,1.0178571428571428,3.142857142857143,28,2005
"Finally, we describe a variant of the perceptron algorithm applied to parsing.",2.5,1.0,2.2857142857142856,14,2005
"The perceptron algorithm does not explicitly attempt to optimize the generalization bounds in section 7, but its convergence and generalization properties can be shown to be dependent on the existence of parameter values which separate the training data with large margin under the 2-norm.",3.5652173913043477,0.75,3.0,46,2005
In this sense they are a close relative to support vector machines.,2.4615384615384617,0.8461538461538461,2.3846153846153846,13,2005
We now describe an algorithm which is motivated by the bound in theorem 8.,2.1333333333333333,1.1333333333333333,2.2666666666666666,15,2005
"First, recall the denition of the margin for the parameter values  on the i-th training example.",2.3333333333333335,0.75,2.761904761904762,18,2005
"Vapnik (1998) shows that the hyperplane  is unique4, and gives a method for nding .",3.7777777777777777,0.9444444444444444,2.8421052631578947,18,2005
The method involves solving the following constrained optimization problem.,1.9,1.0,2.2,10,2005
Any hyperplane  satisfying these constraints separates the data with margin  = 1/||||.,2.5555555555555554,0.9166666666666666,1.9333333333333333,18,2005
"By minimizing ||||2 (or equivalently ||||) subject to the constraints, the method nds the parameters  with maximal value for .",3.7333333333333334,0.8666666666666667,2.25,30,2005
Simply nding the maximum-margin hyperplane may not be optimal or even possible.,2.3846153846153846,0.6153846153846154,2.4,13,2005
"the data may not be separable, or the data may be noisy.",3.2857142857142856,0.5714285714285714,1.9285714285714286,14,2005
The bound in theorem 8 suggests giving up on some training examples which may be difcult or impossible to separate.,2.380952380952381,1.0952380952380953,2.3333333333333335,21,2005
"(Cortes and Vapnik, 1995) suggest a rened optimization task for the classication case which addresses this problem; we suggest the following modied optimization problem as a natural analogue of this approach (our approach is similar to the method for multi-class classication problems in Crammer and Singer, 2001).",4.709090909090909,0.6545454545454545,3.087719298245614,55,2005
Here we have introduced a slack variable i for each training example.,2.3076923076923075,0.7307692307692307,3.2666666666666666,13,2005
"At the solution of the optimization problem, the margin on the i-th training example is at least (1i)/||||.",3.3703703703703702,0.7962962962962963,3.347826086956522,27,2005
"On many examples the slack variable i will be zero, and the margin i  will be at least 1/||||.",3.8076923076923075,0.7692307692307693,2.3636363636363638,26,2005
"On some examples the slack variable i will be positive, implying that the algorithm has given up on separating the example with margin 1/||||.",2.6774193548387095,1.032258064516129,2.857142857142857,31,2005
The constant C controls the cost for having non-zero values of i.,1.4166666666666667,1.0,2.0,12,2005
"As C  , the problem becomes the same as the hardmargin SVM problem, and the method attempts to nd a hyperplane which correctly separates all examples with margin at least 1/|||| (i.e., all slack variables are 0).",3.574468085106383,0.851063829787234,2.772727272727273,47,2005
"For smaller C, the training algorithm may give up on some examples (i.e., set i > 0) in order to keep ||||2 low.",3.09375,0.875,3.4,32,2005
"Thus by varying C, the method effectively modies the trade-off between the two terms in the bound in theorem 8.",3.1363636363636362,0.7954545454545454,3.1666666666666665,22,2005
"In practice, a common approach is to train the model for several values of C, and then to pick the classier which has best performance on some held-out set of development data.",3.4857142857142858,0.9285714285714286,3.4054054054054053,35,2005
"Both kinds of SVM optimization problem outlined above have been studied extensively (e.g., see Joachims, 1998; Platt, 1998) and can be solved relatively efciently.",3.935483870967742,1.0161290322580645,3.096774193548387,31,2005
"(A package for SVMs, written by Thorsten Joachims, is available from http.//ais.gmd.de/thorsten/svm light/.)",3.125,0.84375,2.8421052631578947,16,2005
This can be framed as a linear programming problem.,2.0,0.75,2.3,10,2005
"See (Demiriz et al., 2001) for details, and the relationships between linear programming approaches and the boosting algorithms described in the next section.",3.7857142857142856,0.75,4.379310344827586,28,2005
"The AdaBoost algorithm (Freund and Schapire, 1997) is one method for optimizing the bound for hyperplane classiers in theorem 7 (Schapire et al., 1998).",3.4838709677419355,0.8387096774193549,4.46875,31,2005
"This section describes a modied version of AdaBoost, applied to the parsing problem.",2.8666666666666667,0.7666666666666667,2.8,15,2005
Figure 1.2 shows the modied algorithm.,1.8571428571428572,0.6428571428571429,1.8571428571428572,7,2005
The algorithm converts the training set into a set of triples.,2.0,0.9583333333333334,1.9166666666666667,12,2005
"Each member (x, y1, y2) of T is a triple such that x is a sentence, y1 is the correct tree for that sentence, and y2 is an incorrect tree also proposed by GEN(x).",4.840909090909091,0.7727272727272727,3.7142857142857144,44,2005
"AdaBoost maintains a distribution Dt over the training examples such that Dt(x, y1, y2) is proportional to exp{  ((x, y1)  (x, y2))}.",4.421052631578948,0.8947368421052632,4.516129032258065,38,2005
"Members of T which are well discriminated by the current parameter values  are given low weight by the distribution, whereas examples which are poorly discriminated are weighted more highly.",2.967741935483871,1.1451612903225807,4.5625,31,2005
"The magnitude of rs can be taken as a measure of how correlated (s(x, y1)  s(x, y2)) is with the distribution Dt.",3.4545454545454546,1.0,3.3,33,2005
"If it is highly correlated, |rs| will be large, and the s-th parameter will be useful in driving down the margins on the more highly weighted members of T .",3.8823529411764706,0.8676470588235294,2.5,34,2005
"In the classication case, Schapire et al.",2.3333333333333335,0.7777777777777778,2.2222222222222223,9,2005
"(1998) show that the AdaBoost algorithm has direct properties in terms of optimizing the value of L1(, b, ) dened in equation (1.10).",2.7419354838709675,1.064516129032258,3.3225806451612905,31,2005
"Unfortunately it is not possible to show that the algorithm in gure 1.2 has a similar effect on the parsing quantity L1(, ) in equation (1.15).",2.6774193548387095,0.9516129032258065,3.4838709677419355,31,2005
"Instead, we show its effect on a similar quantity5 RL1.",2.4166666666666665,0.625,2.3333333333333335,12,2005
"There is a strong relation between the values of |rs|, and the effect on the values of RL1(, ).",3.4,0.94,4.043478260869565,25,2005
If we dene t = (1  |rst|)/2 then the following theorem holds.,3.526315789473684,1.0263157894736843,2.533333333333333,19,2005
"It can be shown that f (, ) is less than one providing that  < . the implication is that for all  < , RL1(, ) decreases exponentially in the number of iterations, T .",2.235294117647059,1.1764705882352942,3.1136363636363638,17,2005
"So if the AdaBoost algorithm can successfully maintain high values of |rst| for several iterations, it will be successful at minimizing RL1(, ) for a relatively large range of .",3.857142857142857,0.9285714285714286,3.1515151515151514,35,2005
"Given that RL1 is related to L1, we can view this as an approximate method for optimizing the bound in theorem 9.",3.0416666666666665,1.0625,2.2916666666666665,24,2005
"In practice, a set of held-out data is usually used to optimize T , the number of rounds of boosting.",2.5,1.1136363636363635,2.9166666666666665,22,2005
The algorithm states a restriction on the representation .,1.8888888888888888,0.8333333333333334,1.1111111111111112,9,2005
"For all members (x, y1, y2) of T , for s = 1, .",3.210526315789474,0.7894736842105263,3.6315789473684212,19,2005
.,0.0,1.0,0.0,1,2005
.,0.0,1.0,0.0,1,2005
", n, (s(x, y1)  s(x, y2)) must be in the range 1 to +1.",4.423076923076923,0.8846153846153846,3.0416666666666665,26,2005
This is not as restrictive as it might seem.,2.1,1.0,2.4,10,2005
"If  is always strictly positive, it can be rescaled so that its components are always between 0 and +1.",2.857142857142857,0.8809523809523809,2.652173913043478,21,2005
"If some components may be negative, it sufces to rescale the components so that they are always between 0.5 and +0.5.",2.9130434782608696,0.9565217391304348,2.6666666666666665,23,2005
"A common use of the algorithm, as applied in (Collins, 2000), is to have the n components of  to be the values of n indicator functions, in which case all values of  are either 0 or 1, and the condition is satised.",6.06,0.82,3.3653846153846154,50,2005
"The nal parameter estimation algorithm which we will describe is a variant of the perceptron algorithm, as introduced by (Rosenblatt, 1958).",3.3846153846153846,0.8653846153846154,2.8846153846153846,26,2005
Figure 1.3 shows the algorithm.,1.6666666666666667,0.75,1.5,6,2005
Note that the main computational expense is in calculating y = h(xi) for each example in turn.,2.619047619047619,0.9761904761904762,3.210526315789474,21,2005
For weighted context-free grammars  this step can be achieved in polynomial time using the CKY parsing algorithm.,2.6666666666666665,0.7222222222222222,2.6666666666666665,18,2005
"Other representations may have to rely on explicitly calculating (xi, z)   for all z  GEN(xi), and hence depend computationally on the number of candidates |GEN(xi)| for i = 1, .",4.674418604651163,1.2209302325581395,4.2105263157894735,43,2005
.,0.0,1.0,0.0,1,2005
.,0.0,1.0,0.0,1,2005
", m.  Proof.",1.5,0.25,1.4,4,2005
"See (Collins, 2002b) for a proof.",2.7,1.0,2.9,10,2005
"The proof is a simple modication of the proof for hyperplane classiers (Block, 1962; Novikoff, 1962, see also Freund and Schapire, 1999).",3.3,0.8666666666666667,3.3666666666666667,30,2005
"This theorem implies that if the training sample in gure 1.3 is separable, and we iterate the algorithm repeatedly over the training sample, then the algorithm converges to a parameter setting that classies the training set with zero errors.",3.9523809523809526,0.7380952380952381,4.285714285714286,42,2005
"(In particular, we need at most (R/)2 passes over the training sample before convergence.)",3.6818181818181817,0.9090909090909091,2.736842105263158,22,2005
Thus we now have an algorithm for training weighted context-free grammars which will nd a zero error hypothesis if it exists.,2.6363636363636362,1.0227272727272727,2.8333333333333335,22,2005
"For example, the algorithm would nd a weighted grammar with zero expected error on the example problem in section 3.",2.6363636363636362,0.7045454545454546,3.3636363636363638,22,2005
Of course convergence to a zero-error hypothesis on training data says little about how well the method generalizes to new test examples.,2.9130434782608696,0.9130434782608695,2.48,23,2005
Fortunately a second theorem gives a bound on the generalization error of the perceptron method.,2.6875,0.71875,2.25,16,2005
"Theorem 12 (Direct consequence of the sample compression bound in (Littlestone and Warmuth, 1986); see also theorem 4.25, page 70, Cristianini and Shawe-Taylor, 2000).",4.382352941176471,0.75,3.5555555555555554,34,2005
"Say the perceptron algorithm makes d mistakes when run to convergence over a training set of size m.   Given that d  (R/)2, this bound states that if the problem is separable with large margin  i.e., the ratio R/ is relatively small  then the perceptron will converge to a hypothesis with good expected error with a reasonable number of training examples.",3.2794117647058822,0.9117647058823529,3.1323529411764706,68,2005
The perceptron algorithm is remarkable in a few respects.,2.1,0.65,1.7,10,2005
"First, the algorithm in gure 1.3 can be efcient even in cases where GEN(x) is of exponential size in terms of the input x, providing that the highest scoring structure can be found efciently for each training example.",2.8636363636363638,0.9545454545454546,4.214285714285714,44,2005
"For example, nding the arg max can be achieved in polynomial time for context-free grammars, so they can be trained efciently using the algorithm.",4.0,0.8148148148148148,3.3793103448275863,27,2005
"This is in contrast to the support vector machine and boosting algorithms, where we are not aware of algorithms whose computational complexity does not depend on the size of GEN(xi) for i = 1, .",4.2,1.05,5.157894736842105,40,2005
.,0.0,1.0,0.0,1,2005
.,0.0,1.0,0.0,1,2005
", n. Second, the convergence properties (number of updates) of the algorithm are also independent of the size of GEN(xi) for i = 1, .",3.15625,0.921875,3.9,32,2005
.,0.0,1.0,0.0,1,2005
.,0.0,1.0,0.0,1,2005
", n, depending on the maximum achievable margin  on the training set.",2.4285714285714284,1.0714285714285714,2.4,14,2005
"Third, the generalization theorem (theorem 12) shows that the generalization properties are again independent of the size of each GEN(xi), depending only on .",3.4193548387096775,0.8387096774193549,3.310344827586207,31,2005
"This is in contrast to the bounds in theorems 8 and 9, which depended on N, a bound on the number of candidates for any input.",2.689655172413793,1.0,2.413793103448276,29,2005
"The theorems quoted here do not treat the case where the data is not separable, but results for the perceptron algorithm can also be derived in this case.",2.6333333333333333,0.8833333333333333,3.1333333333333333,30,2005
"See (Freund and Schapire, 1999) for analysis of the classication case, and see (Collins, 2002b) for how these results can be carried over to problems such as parsing.",4.027777777777778,0.8055555555555556,4.805555555555555,36,2005
"Collins (2002b) shows how the perceptron algorithm can be applied to tagging problems, with improvements in accuracy over a maximum-entropy tagger on part-of-speech tagging and NP chunking; see this paper for more analysis of the perceptron algorithm, and some modications to the basic algorithm.",3.74,0.84,4.553571428571429,50,2005
In this section we give further discussion of the algorithms in this chapter.,2.2857142857142856,0.8928571428571429,2.357142857142857,14,2005
Section 9.1 describes experimental results using some of the algorithms.,1.9090909090909092,0.9545454545454546,1.8181818181818181,11,2005
Section 9.2 describes relationships to Markov Random Field approaches.,2.2,0.65,2.4,10,2005
There are several papers describing experiments on NLP tasks using the algorithms described in this paper.,2.0588235294117645,0.9705882352941176,2.235294117647059,17,2005
Collins (2000) describes a boosting method  which is related to the algorithm in gure 1.2.,2.2777777777777777,1.0555555555555556,2.526315789473684,18,2005
"In this case GEN(x) is the top N most likely parses from the parser of (Collins, 1999).",3.4166666666666665,0.7708333333333334,2.5,24,2005
"The representation (x, y) combines the log probability under the initial model, together with a large number of additional indicator functions which are various features of trees.",3.21875,0.8125,3.0,32,2005
"The paper describes a boosting algorithm which is particularly efcient when the features are indicator (binary-valued) functions, and the features are relatively sparse.",4.444444444444445,0.8888888888888888,4.068965517241379,27,2005
"The method gives a 13% relative reduction in error over the original parser of (Collins, 1999).",3.2857142857142856,0.7857142857142857,2.6666666666666665,21,2005
"(See (Ratnaparkhi et al., 1994) for an approach which also uses a N-best output from a baseline model combined with global features, but a different algorithm for training the parameters of the model.)",3.975,0.85,4.133333333333334,40,2005
Collins (2002a) describes a similar approach applied to named entity extraction.,2.357142857142857,0.9285714285714286,2.357142857142857,14,2005
GEN(x) is the top 20 most likely hypotheses from a maximum-entropy tagger.,2.875,0.71875,3.125,16,2005
"The representation again includes the log probability under the original model, together with a large number of indicator functions.",3.142857142857143,0.6428571428571429,2.7142857142857144,21,2005
The boosting and perceptron algorithms give relative error reductions of 15.6% and 17.7% respectively.,3.3529411764705883,0.6176470588235294,2.9411764705882355,17,2005
