sentence,yngve_score,frazier_score,dependency_distance_score,count,year
The top-level NP initially generates an SBAR modier but species that it must contain an NP trace by adding the +gap feature.,2.6666666666666665,0.8958333333333334,2.923076923076923,24,2003
"The gap is then passed down through the tree, until it is discharged as a TRACE complement to the right of bought.",2.625,0.9375,2.7083333333333335,24,2003
"Given that the LHS of the rule has a gap, there are three ways that the gap can  be passed down to the RHS.",3.3461538461538463,0.9423076923076923,3.185185185185185,26,2003
Head.,0.5,1.0,0.5,2,2003
"The gap is passed to the head of the phrase, as in rule (3) in Figure 7.",2.8095238095238093,0.8333333333333334,2.857142857142857,21,2003
"Left, Right.",1.5,1.0,1.5,4,2003
The gap is passed on recursively to one of the left or right modiers of the head or is discharged as a TRACE argument to the left or right of the head.,3.4545454545454546,0.7727272727272727,3.303030303030303,33,2003
"In rule (2) in Figure 7, it is passed on to a right modier, the S complement.",3.4545454545454546,0.7954545454545454,2.409090909090909,22,2003
"In rule (4), a TRACE is generated to the right of the head VB.",2.888888888888889,0.8055555555555556,2.2777777777777777,18,2003
"We specify a parameter type Pg(G| P, h, H) where G is either Head, Left, or Right.",3.6923076923076925,0.8076923076923077,2.217391304347826,26,2003
The generative process is extended to choose among these cases after generating the head of the phrase.,2.2222222222222223,0.9722222222222222,2.111111111111111,18,2003
The rest of the phrase is then generated in different ways depending on how the gap is propagated.,2.3684210526315788,1.0,2.473684210526316,19,2003
In the Head case the left and right modiers are generated as normal.,2.9285714285714284,0.6785714285714286,2.4285714285714284,14,2003
In the Left and Right cases a +gap requirement is added to either the left or right SUBCAT variable.,3.8095238095238093,0.7380952380952381,3.4761904761904763,21,2003
"This requirement is fullled (and removed from the subcategorization list) when either a trace or a modier nonterminal that has the +gap feature, is generated.",3.2333333333333334,0.9166666666666666,4.366666666666666,30,2003
"For example, rule (2) in Figure 7, SBAR(that)(+gap)  WHNP(that) S-C(bought)(+gap), has probability  In rule (2), Right is chosen, so the +gap requirement is added to RC.",5.981481481481482,0.8611111111111112,3.7954545454545454,54,2003
Generation of S-C(bought)(+gap) fullls both the S-C and +gap requirements in RC.,3.9523809523809526,0.8571428571428571,3.210526315789474,21,2003
"In rule (4), Right is chosen again.",3.1818181818181817,0.9545454545454546,2.0,11,2003
Note that generation of TRACE satises both the NP-C and +gap subcategorization requirements.,2.7333333333333334,0.8333333333333334,4.0,15,2003
Linguistically Motivated Renements to the Models  Sections 3.1 to 3.3 described the basic framework for the parsing models in this article.,3.409090909090909,0.7272727272727273,2.6956521739130435,22,2003
"In this section we describe how some linguistic phenomena (nonrecursive NPs and coordination, for example) clearly violate the independence assumptions of the general models.",3.8214285714285716,0.8214285714285714,4.25,28,2003
"We describe a number of these special cases, in each instance arguing that the phenomenon violates the independence assumptions, then describing how the model can be rened to deal with the problem.",3.142857142857143,0.9428571428571428,3.5142857142857142,35,2003
"We dene nonrecursive NPs (from here on referred to as base-NPs and labeled NPB rather than NP) as NPs that do not directly dominate an NP themselves, unless the dominated NP is a possessive NP (i.e., it directly dominates a POS-tag POS).",4.142857142857143,0.9591836734693877,3.509433962264151,49,2003
Figure 8 gives some examples.,1.6666666666666667,0.75,1.5,6,2003
Base-NPs deserve special treatment for three reasons.,1.75,0.9375,1.9,8,2003
"Because of this, the probability of generating the STOP symbol should be greatly increased when the previous modier is, for example, a determiner.",2.962962962962963,0.8703703703703703,3.4074074074074074,27,2003
"As they stand, the independence assumptions in the three models lose this information.",3.066666666666667,0.8,2.7333333333333334,15,2003
"As a result, the model will assign unreasonably high probabilities to NPs such as [NP yesterday the dog] in sentences such as Yesterday the dog barked.",3.033333333333333,0.8666666666666667,2.3,30,2003
The annotation standard in the treebank leaves the internal structure of base-NPs underspecied.,2.857142857142857,1.0,2.1875,14,2003
"For example, both pet food volume (where pet modies food and food modies volume) and vanilla ice cream (where both vanilla and ice modify cream) would have the structure NPB  NN NN NN.",4.743589743589744,0.7692307692307693,5.675,39,2003
"Because of this, there is no reason to believe that modiers within NPBs are dependent on the head rather than the previous modier.",2.56,0.98,2.72,25,2003
"In fact, if it so happened that a majority of phrases were like pet food volume, then conditioning on the previous modier rather than the head would be preferable.",4.09375,0.921875,5.125,32,2003
In general it is important (in particular for the distance measure to be effective) to have different nonterminal labels for what are effectively different X-bar levels.,3.0344827586206895,1.0344827586206897,3.6451612903225805,29,2003
(See section 7.3.2 for further discussion.),2.4444444444444446,0.7222222222222222,2.3333333333333335,9,2003
The nonterminal label for base-NPs is changed from NP to NPB.,2.5,0.9583333333333334,2.0,12,2003
"For consistency, whenever an NP is seen with no pre- or postmodiers, an NPB level is added.",4.476190476190476,0.8095238095238095,3.65,21,2003
"For example, [S [NP the dog] [VP barks] ] would be transformed into [S [NP [NPB the dog] ] [VP barks ] ].",3.5428571428571427,0.8428571428571429,3.4571428571428573,35,2003
These extra NPBs are removed before scoring the output of the parser against the treebank.,2.125,0.9375,2.0555555555555554,16,2003
"For simplicity, we give probability terms under model 1 with no distance variables; the probability  terms with distance variables, or for models 2 and 3, will be similar, but with the addition of various pieces of conditioning information.",3.7954545454545454,0.6818181818181818,4.2,44,2003
"The modier and previous-modier nonterminals are always adjacent, so the distance variable is constant and is omitted.",3.8421052631578947,0.631578947368421,2.619047619047619,19,2003
"For the purposes of this model, L0(l0) and R0(r0) are dened to be H(h).",3.36,1.0,3.1578947368421053,25,2003
Coordination constructions are another example in which the independence assumptions in the basic models fail badly (at least given the current annotation method in the treebank).,3.413793103448276,0.8620689655172413,3.8275862068965516,29,2003
The independence assumptions mean that the model fails to learn that there is always exactly one phrase following the coordinator (CC).,2.2916666666666665,1.0,2.4583333333333335,24,2003
The basic probability models will give much too high probabilities to unlikely phrases such as NP  NP CC or NP  NP CC NP NP.,2.92,0.54,2.814814814814815,25,2003
"For this reason we alter the generative process to allow generation of both the coordinator and the following phrase in one step; instead of just generating a nonterminal at each step, a nonterminal and a binary-valued coord ag are generated.",4.6976744186046515,0.7906976744186046,3.8666666666666667,43,2003
coord = 1 if there is a coordination relationship.,1.8,1.1,2.2,10,2003
"In the generative process, generation of a coord = 1 ag along with a modier triggers an additional step in the generative  (a) The generic way of annotating coordination in the treebank.",3.138888888888889,0.7638888888888888,3.108108108108108,36,2003
(b) and (c) show specic examples (with base-NPs added as described in section 4.1).,2.9047619047619047,0.8809523809523809,2.739130434782609,21,2003
Note that the rst item of the conjunct is taken as the head of the phrase.,2.3529411764705883,0.9411764705882353,3.176470588235294,17,2003
"Note the new type of parameter, Pcc, for the generation of the coordinator word and POS tag.",3.1,0.675,2.8,20,2003
The generation of coord=1 along with NP(dog) in the example implicitly requires generation of a coordinator tag/word pair through the Pcc parameter.,4.0,0.875,2.9615384615384617,28,2003
"The generation of this tag/word pair is conditioned on the two words in the coordination dependency (man and dog in the example) and the label on their relationship (NP,NP,NP in the example, representing NP coordination).",3.911111111111111,0.7666666666666667,4.425531914893617,45,2003
"This section describes our treatment of punctuation in the model, where punctuation is used to refer to words tagged as a comma or colon.",2.1923076923076925,1.0576923076923077,2.8666666666666667,26,2003
"Previous workthe generative models described in Collins (1996) and the earlier version of these models described in Collins (1997)conditioned on punctuation as surface features of the string, treating it quite differently from lexical items.",3.975609756097561,0.8536585365853658,2.682926829268293,41,2003
"In particular, the model in Collins (1997) failed to generate punctuation, a deciency of the model.",2.761904761904762,1.0,2.7142857142857144,21,2003
This section describes how punctuation is integrated into the generative models.,1.9166666666666667,1.0,2.3333333333333335,12,2003
Our rst step is to raise punctuation as high in the parse trees as possible.,2.6875,0.9375,2.25,16,2003
"Punctuation at the beginning or end of sentences is removed from the training/test data altogether.13 All punctuation items apart from those tagged as comma or colon (items such as quotation marks and periods, tagged   or . )",4.15,0.875,3.0232558139534884,40,2003
are removed altogether.,1.25,1.125,1.0,4,2003
"These transformations mean that punctuation always appears between two nonterminals, as opposed to appearing at the end of a phrase.",2.3181818181818183,1.0454545454545454,2.590909090909091,22,2003
(See Figure 10 for an example.),2.4444444444444446,0.7222222222222222,2.4444444444444446,9,2003
A parse tree before and after punctuation transformations.,2.3333333333333335,0.4444444444444444,1.7777777777777777,9,2003
"13 As one of the anonymous reviewers of this article pointed out, this choice of discarding the  sentence-nal punctuation may not be optimal, as the nal punctuation mark may well carry useful information about the sentence structure.",3.65,0.825,4.046511627906977,40,2003
Punctuation is then treated in a very similar way to coordination.,2.25,0.9583333333333334,2.1666666666666665,12,2003
Our intuition is that there is a strong dependency between the punctuation mark and the modier generated after it.,2.8,0.9,2.3,20,2003
Punctuation is therefore generated with the following phrase through a punc ag that is similar to the coord ag (a binary-valued feature equal to one if a punctuation mark is generated with the following phrase).,2.789473684210526,0.9078947368421053,3.375,38,2003
Pp is a new parameter type for generation of punctuation tag/word pairs.,2.3076923076923075,0.8076923076923077,2.466666666666667,13,2003
The generation of punc=1 along with ADJP(old) in the example implicitly requires generation of a punctuation tag/word pair through the Pp parameter.,4.0,0.875,2.730769230769231,28,2003
"The generation of this tag/word pair is conditioned on the two words in the punctuation dependency (Vinken and old in the example) and the label on their relationship (NP,NPB,ADJP in the example.)",4.414634146341464,0.7926829268292683,4.162790697674419,41,2003
Sentences in the treebank occur frequently with PRO subjects that may or may not be controlled.,2.6470588235294117,0.9411764705882353,2.411764705882353,17,2003
"As the treebank annotation currently stands, the nonterminal is S whether or not a sentence has an overt subject.",3.3333333333333335,0.7380952380952381,2.761904761904762,21,2003
This is a problem for the subcategorization probabilities in models 2 and 3.,2.2857142857142856,0.75,2.357142857142857,14,2003
"The probability of having zero subjects, Plc({} | S, VP, verb), will be fairly high because of this.",4.666666666666667,0.7777777777777778,3.074074074074074,27,2003
"In addition, sentences with and without subjects appear in quite different syntactic environments.",2.8666666666666667,0.7666666666666667,2.933333333333333,15,2003
For these reasons we modify the nonterminal for sentences without subjects to be SG (see gure 11).,3.0,1.075,2.6,20,2003
The resulting model has a cleaner division of subcategorization.,2.3,0.75,1.8,10,2003
"Plc({NP-C} | S, VP, verb)  1 and Plc({NP-C} | SG, VP, verb) = 0.",4.344827586206897,1.0,2.392857142857143,29,2003
The model will learn probabilistically the environments in which S and SG are likely to appear.,2.235294117647059,1.088235294117647,2.588235294117647,17,2003
"As a nal step, we use the rule concerning punctuation introduced in Collins (1996) to impose a constraint as follows.",2.7916666666666665,1.0208333333333333,2.875,24,2003
"If for any constituent Z in the chart Z  <..X Y..> two of its children X and Y are separated by a comma, then the last word in Y must be directly followed by a comma, or must be the last word in the sentence.",2.272727272727273,0.8181818181818182,2.849056603773585,11,2003
In training data 96% of commas follow this rule.,2.5454545454545454,0.8636363636363636,1.9090909090909092,11,2003
The rule has the benet of improving efciency by reducing the number of constituents in the chart.,2.0555555555555554,1.1388888888888888,2.0555555555555554,18,2003
"It would be preferable to develop a probabilistic analog of this rule, but we leave this to future research.",3.761904761904762,0.7857142857142857,3.0476190476190474,21,2003
"(a) The treebank annotates sentences with empty subjects with an empty -NONE- element under subject position; (b) in training (and for evaluation), this null element is removed; (c) in models 2 and 3, sentences without subjects are changed to have a nonterminal SG.",4.517241379310345,0.9482758620689655,4.339285714285714,58,2003
5.1 Parameter Estimation Table 1 shows the various levels of back-off for each type of parameter in the model.,2.65,0.875,2.590909090909091,20,2003
"Note that we decompose PL(Li(lwi, lti), c, p | P, H, w, t, , LC) (where lwi and lti are the word and POS tag generated with nonterminal Li, c and p are the coord and punc ags associated with the nonterminal, and  is the distance measure) into the product  These two probabilities are then smoothed separately.",6.8,0.72,4.662162162162162,75,2003
Eisner (1996b) originally used POS tags to smooth a generative model in this way.,2.7058823529411766,0.8823529411764706,2.4705882352941178,17,2003
"In each case the nal estimate is  where e1, e2, and e3 are maximum-likelihood estimates with the context at levels 1, 2, and 3 in the table, and 1, 2 and 3 are smoothing parameters, where 0  i  1.",4.382978723404255,0.7978723404255319,4.173076923076923,47,2003
We use the smoothing method described in Bikel et al.,2.1818181818181817,0.8636363636363636,2.1818181818181817,11,2003
"(1997), which is derived from a method described in Witten and Bell (1991).",2.9473684210526314,0.8947368421052632,2.6842105263157894,19,2003
"First, say that the most specic estimate e1 = n1 ; that is, f1 is the value of the denominator count in the relative frequency f1 estimate.",4.833333333333333,0.5833333333333334,3.566666666666667,30,2003
"Second, dene u1 to be the number of distinct outcomes seen in the f1 events in training data.",2.65,0.875,2.2,20,2003
The variable u1 can take any value from one to f1 inclusive.,2.5384615384615383,0.8461538461538461,2.1538461538461537,13,2003
"The coefcient ve was chosen to maximize accuracy on the development set, section 0 of the treebank (in practice it was found that any value in the range 25 gave a very similar level of performance).",3.3,0.975,4.125,40,2003
"All words occurring less than six times14 in training data, and words in test data that have never been seen in training, are replaced with the UNKNOWN token.",4.709677419354839,0.9354838709677419,3.5483870967741935,31,2003
This allows the model to handle robustly the statistics for rare or new words.,2.2,0.8666666666666667,2.533333333333333,15,2003
Words in test data that have not been seen in training are deterministically assigned the POS tag that is assigned by the tagger described in Ratnaparkhi (1996).,2.5,1.15,2.7,30,2003
"As a preprocessing step, the  tagger is used to decode each test data sentence.",2.875,0.6875,2.6470588235294117,16,2003
"All other words are tagged during parsing, the output from Ratnaparkhis tagger being ignored.",2.4375,0.84375,2.5294117647058822,16,2003
The POS tags allowed for each word are limited to those that have been seen in training data for that word (any tag/word pairs not seen in training would give an estimate of zero in the PL2 and PR2 distributions).,3.0232558139534884,0.9883720930232558,3.3333333333333335,43,2003
"The model is fully integrated, in that part-of-speech tags are statistically generated along with words in the models, so that the parser will make a statistical decision as to the most likely tag for each known word in the sentence.",2.7906976744186047,0.7790697674418605,3.851063829787234,43,2003
"The parsing algorithm for the models is a dynamic programming algorithm, which is very similar to standard chart parsing algorithms for probabilistic or weighted grammars.",2.925925925925926,0.7037037037037037,2.4444444444444446,27,2003
"The algorithm has complexity O(n5), where n is the number of words in the string.",2.6,1.0,2.6666666666666665,20,2003
"In practice, pruning strategies (methods that discard lower-probability constituents in the chart) can improve efciency a great deal.",3.1363636363636362,1.0,4.291666666666667,22,2003
"The appendices of Collins (1999) give a precise description of the parsing algorithms, an analysis of their computational complexity, and also a description of the pruning methods that are employed.",5.314285714285714,0.8571428571428571,3.1714285714285713,35,2003
See Eisner and Satta (1999) for an O(n4) algorithm for lexicalized grammars that could be applied to the models in this paper.,2.9642857142857144,0.9285714285714286,3.6153846153846154,28,2003
Eisner and Satta (1999) also describe an O(n3) algorithm for a restricted class of lexicalized grammars; it is an open question whether this restricted class includes the models in this article.,4.0,0.6710526315789473,2.7777777777777777,38,2003
"The parser was trained on sections 221 of the Wall Street Journal portion of the Penn Treebank (Marcus, Santorini, and Marcinkiewicz 1993) (approximately 40,000 sentences) and tested on section 23 (2,416 sentences).",4.487804878048781,0.7195121951219512,6.365853658536586,41,2003
We use the PARSEVAL measures (Black et al.,1.9,1.05,2.3,10,2003
1991) to compare performance.,1.5,1.3333333333333333,1.3333333333333333,6,2003
"Labeled precision = number of correct constituents in proposed parse  number of constituents in proposed parse Labeled recall = number of correct constituents in proposed parse  number of constituents in treebank parse  Crossing brackets = number of constituents that violate constituent boundaries  with a constituent in the treebank parse  For a constituent to be correct, it must span the same set of words (ignoring punctuation, i.e., all tokens tagged as commas, colons, or quotation marks) and have the same label15 as a constituent in the treebank parse.",5.4,0.8263157894736842,4.03921568627451,95,2003
"Table 2 shows the results for models 1, 2 and 3 and a variety of other models in the literature.",3.5,0.75,2.6818181818181817,22,2003
Two models (Collins 2000; Charniak 2000) outperform models 2 and 3 on section 23 of the treebank.,3.0,0.7380952380952381,2.7142857142857144,21,2003
Collins (2000) uses a technique based on boosting algorithms for machine learning that reranks n-best output from model 2 in this article.,2.36,1.06,2.6666666666666665,25,2003
Charniak (2000) describes a series of enhancements to the earlier model of Charniak (1997).,2.526315789473684,0.9736842105263158,2.526315789473684,19,2003
"The precision and recall of the traces found by Model 3 were 93.8% and 90.1%, respectively (out of 437 cases in section 23 of the treebank), where three criteria must be met for a trace to be correct.",3.911111111111111,0.8555555555555555,4.617021276595745,45,2003
(1) It must be an argument to the correct headword; (2) It must be in the correct position in relation to that headword (preceding or following);  Results on Section 23 of the WSJ Treebank.,3.4651162790697674,0.6976744186046512,4.0227272727272725,43,2003
LR/LP = labeled recall/precision.,1.6,0.9,2.111111111111111,5,2003
CBs is the average number of crossing brackets per sentence.,2.0,1.1818181818181819,1.9090909090909092,11,2003
"0 CBs,  2 CBs are the percentage of sentences with 0 or  2 crossing brackets respectively.",2.7777777777777777,0.8611111111111112,2.75,18,2003
"All the results in this table are for models trained and tested on the same data, using the same evaluation metric.",3.0869565217391304,0.6956521739130435,3.0869565217391304,23,2003
(Note that these results show a slight improvement over those in (Collins 97); the main model changes were the improved treatment of punctuation (section 4.3) together with the addition of the Pp and Pcc parameters.),4.674418604651163,0.6744186046511628,3.13953488372093,43,2003
This section discusses some aspects of the models in more detail.,2.0,0.875,2.25,12,2003
Section 7.1 gives a much more detailed analysis of the parsers performance.,2.5384615384615383,0.6538461538461539,2.4615384615384617,13,2003
"In section 7.2 we examine  We exclude innitival relative clauses from these gures (for example, I called a plumber TRACE to x the  sink, where plumber is coindexed with the trace subject of the innitival).",3.325,1.0125,3.0238095238095237,40,2003
"The algorithm scored 41% precision and 18% recall on the 60 cases in section 23but innitival relatives are extremely difcult even for human annotators to distinguish from purpose clauses (in this case, the innitival could be a purpose clause modifying called) (Ann Taylor, personal communication, 1997).",3.9285714285714284,0.7946428571428571,3.0357142857142856,56,2003
Head-Driven Statistical Models for NL Parsing  the distance features in the model.,2.4615384615384617,0.7692307692307693,1.75,13,2003
In section 7.3 we examine how the model interacts with the Penn Treebank style of annotation.,2.5294117647058822,0.9411764705882353,2.3529411764705883,17,2003
"Finally, in section 7.4 we discuss the need to break down context-free rules in the treebank in such a way that the model will generalize to give nonzero probability to rules not seen in training.",2.7027027027027026,0.9459459459459459,2.8974358974358974,37,2003
In each case we use three methods of analysis.,2.3,0.95,1.8,10,2003
"First, we consider how various aspects of the model affect parsing performance, through accuracy measurements on the treebank.",2.5238095238095237,1.0238095238095237,2.7142857142857144,21,2003
"Second, we look at the frequency of different constructions in the treebank.",2.142857142857143,0.8928571428571429,2.0,14,2003
"Third, we consider linguistically motivated examples as a way of justifying various modeling choices.",2.25,0.9375,2.375,16,2003
"7.1 A Closer Look at the Results In this section we look more closely at the parser, by evaluating its performance on specic constituents or constructions.",3.0357142857142856,0.8214285714285714,2.392857142857143,28,2003
The intention is to get a better idea of the parsers strengths and weaknesses.,2.466666666666667,0.8666666666666667,2.375,15,2003
"First, Table 3 has a breakdown of precision and recall by constituent type.",2.6,0.7,2.6666666666666665,15,2003
"Although somewhat useful in understanding parser performance, a breakdown of accuracy by constituent type fails to capture the idea of attachment accuracy.",3.125,1.0208333333333333,2.1666666666666665,24,2003
For this reason we also evaluate the parsers precision and recall in recovering dependencies between words.,3.0,0.7941176470588235,2.7222222222222223,17,2003
This gives a better indication of the accuracy on different kinds of attachments.,2.142857142857143,0.9642857142857143,2.2857142857142856,14,2003
A dependency is dened as a triple with the following elements (see Figure 12 for an example tree and its associated dependencies).,2.92,0.8,3.16,25,2003
1.,0.5,1.25,0.5,2,2003
Modier.,0.5,1.0,0.5,2,2003
The index of the modier word in the sentence.,2.4,0.6,2.0,10,2003
"Recall and precision for different constituent types, for section 0 of the treebank with model 2.",2.7222222222222223,0.8611111111111112,3.0,18,2003
Label is the nonterminal label; Proportion is the percentage of constituents in the treebank section 0 that have this label; Count is the number of constituents that have this label.,3.909090909090909,0.9393939393939394,2.3333333333333335,33,2003
A tree and its associated dependencies.,2.142857142857143,0.5714285714285714,2.0,7,2003
"Note that in normalizing dependencies, all POS tags are replaced with TAG, and the NP-C parent in the fth relation is replaced with NP.",3.925925925925926,0.6851851851851852,3.3225806451612905,27,2003
Head.,0.5,1.0,0.5,2,2003
The index of the headword in the sentence.,2.2222222222222223,0.6666666666666666,1.7777777777777777,9,2003
Relation.,0.5,0.5,0.5,2,2003
"A (cid.6)Parent, Head, Modifier, Direction(cid.7) 4-tuple, where the four elements are the parent, head, and modier nonterminals involved in the dependency and the direction of the dependency (L for left, R for right).",3.7450980392156863,0.7745098039215687,2.8444444444444446,51,2003
"For example, (cid.6)S, VP, NP-C, L(cid.7) would indicate a subject-verb dependency.",5.125,0.6041666666666666,4.181818181818182,24,2003
"In coordination cases there is a fth element of the tuple, CC.",2.5714285714285716,0.8214285714285714,2.5714285714285716,14,2003
"For example, (cid.6)NP, NP, NP, R, CC(cid.7) would be an instance of NP coordination.",4.285714285714286,0.5892857142857143,3.9545454545454546,28,2003
"In addition, the relation is normalized to some extent.",2.3636363636363638,0.7727272727272727,2.3846153846153846,11,2003
"First, all POS tags are replaced with the token TAG, so that POS-tagging errors do not lead to errors in dependencies.17 Second, any complement markings on the parent or head nonterminal are removed.",4.684210526315789,0.8026315789473685,3.0,38,2003
"For example, (cid.6)NP-C, NPB, PP, R(cid.7) is replaced by (cid.6)NP, NPB, PP, R(cid.7).",4.783783783783784,0.5540540540540541,4.037037037037037,37,2003
"This prevents parsing errors where a complement has been mistaken to be an adjunct (or vice versa), leading to more than one dependency error.",2.7857142857142856,1.0178571428571428,3.75,28,2003
"As an example, in Figure 12, if the NP the man with the telescope was mistakenly identied as an adjunct, then without normalization, this would lead to two dependency errors.",5.257142857142857,0.7714285714285715,5.314285714285714,35,2003
Both the PP dependency and the verb-object relation would be incorrect.,3.0833333333333335,0.625,1.9285714285714286,12,2003
"With normalization, only the verb-object relation is incorrect.",2.9,0.65,2.8333333333333335,10,2003
Table 4 Dependency accuracy on section 0 of the treebank with Model 2.,2.142857142857143,0.8571428571428571,2.642857142857143,14,2003
No labels means that only the dependency needs to be correct; the relation may be wrong; No complements means all complement (-C) markings are stripped before comparing relations; All means complement markings are retained on the modifying nonterminal.,5.155555555555556,0.9,2.977272727272727,45,2003
"Under this denition, gold-standard and parser-output trees can be converted to sets of dependencies, and precision and recall can be calculated on these dependencies.",4.074074074074074,0.6851851851851852,3.096774193548387,27,2003
Dependency accuracies are given for section 0 of the treebank in table 4.,2.0,0.8928571428571429,1.7857142857142858,14,2003
Table 5 gives a breakdown of the accuracies by dependency type.,2.3333333333333335,0.7916666666666666,2.3333333333333335,12,2003
Table 6 shows the dependency accuracies for eight subtypes of dependency that  together account for 94% of all dependencies.,2.4761904761904763,1.0,2.409090909090909,21,2003
"Sentential head (94.99% recall, 94.99% precision).",3.0,0.5,3.3333333333333335,12,2003
This subtype includes any dependencies involving the headword of the entire sentence.,2.076923076923077,0.8076923076923077,2.0,13,2003
"Adjunct to a verb (75.11% recall, 78.44% precision).",2.857142857142857,0.5714285714285714,2.9285714285714284,14,2003
"This subtype includes any dependencies in which the parent is VP, the head is TAG, and the modier is not a PP, or in which the parent is S, the head is VP, and the modier is not a PP.",6.586956521739131,0.6956521739130435,2.5652173913043477,46,2003
A conclusion to draw from these accuracies is that the parser is doing very well at recovering the core structure of sentences.,2.4347826086956523,1.0,2.4782608695652173,23,2003
"complements, sentential heads, and base-NP relationships (NP chunks) are all recovered with over 90% accuracy.",3.142857142857143,0.6666666666666666,2.608695652173913,21,2003
The main sources of errors are adjuncts.,2.5,0.9375,1.375,8,2003
"Coordination is especially difcult for the parser, most likely   Results on section 0 of the WSJ Treebank.",2.3157894736842106,0.8157894736842105,2.35,19,2003
"A YES in the A column means that the adjacency conditions were used in the distance measure; likewise, a YES in the V column indicates that the verb conditions were used in the distance measure.",3.3684210526315788,0.8026315789473685,3.4285714285714284,38,2003
LR = labeled recall; LP = labeled precision.,2.6,0.6,1.9,10,2003
CBs is the average number of crossing brackets per sentence.,2.0,1.1818181818181819,1.9090909090909092,11,2003
"0 CBs  2 CBs are the percentages of sentences with 0 and  2 crossing brackets, respectively.",2.5555555555555554,0.9444444444444444,3.5,18,2003
"The distance measure, whose implementation was described in section 3.1.1, deserves more discussion and motivation.",3.5,0.7777777777777778,2.5555555555555554,18,2003
In this section we consider it from three perspectives.,2.3,0.85,1.9,10,2003
its inuence on parsing accuracy; an analysis of distributions in training data that are sensitive to the distance variables; and some examples of sentences in which the distance measure is useful in discriminating among competing analyses.,4.051282051282051,1.0256410256410255,3.58974358974359,39,2003
7.2.1 Impact of the Distance Measure on Accuracy.,2.4444444444444446,0.6666666666666666,2.3333333333333335,9,2003
Table 7 shows the results for models 1 and 2 with and without the adjacency and verb distance measures.,3.85,0.625,2.8,20,2003
It is clear that the distance measure improves the models accuracy.,2.1666666666666665,0.8333333333333334,2.6666666666666665,12,2003
What is most striking is just how badly model 1 performs without the distance measure.,2.3125,0.96875,2.5625,16,2003
"Looking at the parsers output, the reason for this poor performance is that the adjacency condition in the distance measure is approximating subcategorization information.",3.1538461538461537,0.6730769230769231,3.4814814814814814,26,2003
"In particular, in phrases such as PPs and SBARs (and, to a lesser extent, in VPs) that almost always take exactly one complement to the right of their head, the adjacency feature encodes this monovalency through parameters P(STOP|PP/SBAR, adjacent) = 0 and P(STOP|PP/SBAR, not adjacent) = 1.",5.409090909090909,0.7424242424242424,3.7096774193548385,66,2003
Figure 13 shows some particularly bad structures returned by model 1 with no distance variables.,2.4375,0.71875,2.4375,16,2003
"Another surprise is that subcategorization can be very useful, but that the distance measure has masked this utility.",2.95,0.875,3.05,20,2003
"One interpretation in moving from the least parameterized model (Model 1 [No, No]) to the fully parameterized model (Model 2 [Yes, Yes]) is that the adjacency condition adds around 11% in accuracy; the verb condition adds another 1.5%; and subcategorization nally adds a mere 0.8%.",7.262295081967213,0.819672131147541,3.3934426229508197,61,2003
"Under this interpretation subcategorization information isnt all that useful (and this was my original assumption, as this was the order in which features were originally added to the model).",3.4545454545454546,0.8939393939393939,3.7058823529411766,33,2003
But under another interpretation subcategorization is very useful.,2.4444444444444446,0.7222222222222222,2.3333333333333335,9,2003
"In moving from Model 1 (No, No) to Model 2 (No, No), we see a 10% improvement as a result of subcategorization parameters; adjacency then adds a 1.5% improvement; and the verb condition adds a nal 1% improvement.",6.921568627450981,0.8333333333333334,3.0,51,2003
"From an engineering point of view, given a choice of whether to add just distance or subcategorization to the model, distance is preferable.",5.115384615384615,0.8461538461538461,3.6153846153846154,26,2003
"But linguistically it is clear that adjacency can only approximate subcategorization and that subcategorization is  Two examples of bad parses produced by model 1 with no distance or subcategorization conditions (Model 1 (No, No) in table 7).",3.116279069767442,0.9186046511627907,3.227272727272727,43,2003
"In (a) one PP has two complements, the other has none; in (b) the SBAR has two complements.",4.08,0.7,2.68,25,2003
"In both examples either the adjacency condition or the subcategorization parameters will correct the errors, so these are examples in which the adjacency and subcategorization variables overlap in their utility.",4.46875,0.734375,3.0625,32,2003
"Distribution of nonterminals generated as postmodiers to an NP (see tree to the left), at various distances from the head.",3.4166666666666665,0.9583333333333334,2.75,24,2003
"A = True means the modier is adjacent to the head, V = True means there is a verb between the head and the modier.",2.6296296296296298,1.0740740740740742,2.3703703703703702,27,2003
Distributions were calculated from the rst 10000 events for each of the three cases in sections 2-21 of the treebank.,2.761904761904762,0.8809523809523809,2.4347826086956523,21,2003
"In free-word-order languages, distance may not approximate subcategorization at all well.",3.0,0.7307692307692307,2.7058823529411766,13,2003
"A complement may appear to either the right or left of the head, confusing the adjacency condition.",3.473684210526316,0.6842105263157895,2.8947368421052633,19,2003
7.2.2 Frequencies in Training Data.,1.6666666666666667,0.6666666666666666,1.5,6,2003
Tables 8 and 9 show the effect of distance on the distribution of modiers in two of the most frequent syntactic environments.,2.5652173913043477,0.8913043478260869,2.5652173913043477,23,2003
NP and verb modication.,1.6,0.8,1.8,5,2003
The distribution varies a great deal with distance.,2.2222222222222223,0.7222222222222222,2.111111111111111,9,2003
Most striking is the way that the probability of STOP increases with increasing distance.,2.2666666666666666,1.0666666666666667,2.533333333333333,15,2003
